dataMatrix	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L854f	L859m	L862f
P32848_Parvalbumin alpha	22.298271674725	22.5825684661036	23.0704492093697	22.5848278893533	24.2042690387945	23.3163349853918	18.111152230234	24.4840440138152	22.4667827214903	20.6840830741031	23.5737058897105	22.8932513450523	23.2512935745736	23.6992515432688	23.8580726530384	22.721498928594	23.8288506291215	23.6903767932132	23.9554271365993	19.3133634457556	22.3424744560995	23.7617030890955	18.7742275478154	23.7307709133041
Q64727_Vinculin	22.4026364723009	22.007871116924	22.630332123239	20.3950259803741	22.5809093728865	20.8717644553736	21.6411237851736	22.4448842101245	22.5537670821704	21.5570906315549	22.5312134320485	23.0510695066586	22.4282943535173	23.3651795802704	23.3196444225926	21.0187229803265	22.880453629644	22.0327343604624	22.7684133306897	19.9156892110038	23.3258856923051	22.5237423620551	19.550584754869	23.0096089325909
Q9Z0M6_CD97 antigen	20.0007209362145	19.1713278443649	19.623870436766	18.3087732737296	18.2488357245992	17.7480219388183	18.0488907767424	19.4420881157971	18.1022032278069	16.8927828031608	19.709041730638	18.3349234289033	17.7924743652049	18.0736175981714	18.2721670234798	19.11193573402	18.1494075588587	18.4990934917228	17.9968601174143	18.510730485688	18.527387392281	18.4615802437675	19.3605635442868	19.8831938409008
Q9ET66_Peptidase inhibitor 16	23.2396021708954	23.2280665037426	23.0625872168977	23.2988586908	23.2241496522155	22.4618622176875	22.4743964020605	22.997205587062	20.1467892821929	22.2490889967713	23.3102417931156	23.3195565009098	22.2829902593981	22.8783831632253	23.0105801782589	22.3224374863529	22.3228296901291	22.3889129352317	22.3531749651617	23.3181159171253	23.0149742840891	23.2214136555304	22.2966657390261	23.1914678709907
Q4KML4_Costars family protein A.	16.8315248540169	17.5459885733914	17.2612933498898	16.0739574337911	17.5883165074833	16.4805034992073	16.4159935710573	17.0764418296752	17.1991667357474	17.0544094061567	16.4483665543744	17.4777789746853	16.9578399141745	17.8883761200977	16.4672016140688	16.7179244452722	16.7946613209233	16.9816969322293	17.4392336947197	16.0250692516808	17.3668656841129	17.0482656931829	16.2408049318832	17.1808316611811
P06683_Complement component C9	25.6724022489005	25.5704830962852	25.6967685928269	25.5672390427539	25.6940434690915	27.4010421206618	27.33640099877	27.090917939459	26.9858931713196	26.8516723246909	25.823419527899	25.7491137554809	27.0662532987769	25.8838969166326	25.6466320967076	27.014841857114	26.8868865810448	26.7418407607539	26.8849729485879	25.8745486029808	25.8922405905785	25.5635255246979	27.1857725603461	26.0058141807281
P21614_Vitamin D-binding protein	30.129645098174	30.1099525715973	30.0980888034813	30.1892368522176	30.0097309078963	30.1972574949043	30.1882485068703	30.2865216649034	29.390543043522	30.3028307777624	30.0629524335566	30.0433280585356	30.2888921174107	30.1748201039036	30.1714413206036	30.216588534341	30.1369490389507	30.2290753483314	30.2516011609525	29.7577880592138	29.991593810742	30.2026102127163	30.0433732861913	29.7584291025896
P51910_Apolipoprotein D	24.599359895345	24.5783465452617	24.5815186258598	24.6475615197229	24.4389940860357	24.2735093561251	24.3022908444723	24.7606548816409	24.4111208291092	24.6848262951412	24.2028966779235	24.32670254187	24.3670590207125	24.3251044860005	24.5608051055463	24.4741195864643	24.54657198673	24.6661190914768	24.5701908739895	24.3670612876391	24.5070554168258	24.6208265733215	24.507125483865	24.2144789156822
O88947_Coagulation factor X	26.0286952403197	25.9464430855056	26.0497913955631	26.0752731559911	26.0434650722777	25.9238975092732	26.0303315449264	25.9900043031489	25.7915740851137	26.3898039602846	25.9674862663005	26.0800229427256	26.0877548180107	25.9406643409991	25.8493891602585	26.2050411924456	26.1495900689959	26.2444008569949	26.144355930077	25.9501329569215	25.8948350597451	26.2158226860667	25.8104258167271	25.814557335021
Q91X17_Uromodulin	16.72743616983	16.9148276137998	18.490293671481	20.4469946637603	16.9716010306959	19.7998757437253	19.6169842212892	20.1953502779446	17.6936784710481	19.1127240804886	16.7796647298836	17.6701429293294	20.7320180151563	19.119291502197	19.1322309564538	17.3246783001056	16.2558082939447	17.7995113885377	17.4660040284079	19.9628642416186	18.6133920416171	19.5687734037113	20.1308259864388	19.5214516464576
Q8CDG3_Deubiquitinating protein.	23.49732231296	23.5792049723545	23.3742128822159	23.5011946645845	23.4390625903147	23.3428693873322	23.5179667987726	23.4425256796101	23.0590600485987	23.1757392773321	23.4675615218526	23.3115974148669	23.4192037339432	23.6451723434458	23.3868017442201	23.0916534495189	23.229092809384	23.4687253307111	23.2375042259728	23.3273179940881	23.2300538684019	23.5663549972904	23.5431316755517	23.519300068665
P01674_Ig kappa chain V-III reg.	21.8176357865761	22.2229595086505	20.3762203929153	20.6103377587875	21.1964160244559	22.4138817430018	19.2048182743937	21.3306489961422	20.1917773365425	21.9231516365231	21.0885417603654	21.2309643182114	19.9667120027187	20.676055849359	22.3962258592584	22.7774198760539	19.9784335292936	20.0842056600479	19.3093552004561	21.7685517465314	20.9121287049125	20.0143111830098	20.8752093914455	23.3757488697368
P45700_Mannosyl-oligosaccharide.	22.3298870588224	22.3789359082051	22.5456207479352	22.3935779470121	22.4459524481466	22.359121645661	22.3801691919745	22.5187931247071	22.5767830228243	22.5347304475157	22.4868803063412	22.2804854829844	22.3453221300392	22.5285655912708	22.2880132853357	22.4682388358037	22.4842937291474	22.6192198800461	22.3378815527581	22.3480482679728	22.4100225933041	22.5238618626258	22.3342064409896	22.4480689048826
Q00898_Alpha-1-antitrypsin 1-5	26.8973022548985	26.423775050595	26.4466038895822	26.4653734677553	26.3493629027737	29.7368443069027	29.9362050562086	29.7121827152812	29.3514095861713	29.1216835352245	26.9444356728477	27.4418441593649	29.0757268903435	26.9356394258881	25.930638452608	28.8818116964266	28.6237658642122	28.4065300654335	29.0742803184998	28.8696622714098	27.3913875651451	25.4721723300947	29.9937272463641	28.5804427180492
P47879_Insulin-like growth fact.	20.6276401968125	20.2642720581684	20.1706858049235	20.4992573545467	20.8017401274717	21.5232989631369	18.5735328823385	19.8608464822376	19.5512377065746	20.2206345726382	20.4426345107569	20.863256829909	19.4992563714308	20.8980218360526	21.2739216305975	19.6720816098179	18.7975829745932	19.8061916539313	20.5205641273117	20.2438451386248	21.0892372580179	20.9790963140718	19.4942899290971	19.9994830100825
Q8K182_Complement component C8 .	26.2828609182702	26.1522970678334	26.2800211159259	26.3002268615844	25.9870461568075	27.7006760294075	27.7252453785893	27.5761263153621	27.4160697137639	27.2526384382519	26.2985250801856	26.4226604913449	27.4629083548478	26.5806101699726	26.4038725479282	27.3401394142857	27.3738444901692	27.2448234197851	27.3177249133938	26.2237075872542	26.6133796437206	25.9578959137147	27.5317984721147	26.4208580605804
Q9Z2L6_Multiple inositol polyph.	17.6284310863429	17.9346455550144	17.7672722055666	17.5911874631431	18.0882533595831	17.6590272875925	17.7808044431818	18.138673681815	18.2689825412783	17.8616075832453	17.9803183969095	17.8449817607574	17.913858331141	17.8275068931109	17.9293855786181	17.8482430729841	18.1352658898113	18.1071658286786	17.8844577533277	17.8599257019282	17.9109777343627	17.6290106909934	17.706828310658	17.7679129925609
A6X935_Inter alpha-trypsin inhi.	29.1964918189212	29.0584289583637	29.2519580754308	29.2165103840358	29.1993537837595	29.3986647663039	28.5475768433605	28.6692182354746	28.54048624656	28.871889825582	29.067214247205	29.1835879838731	28.5592487075727	29.1046614544833	28.8003995179368	28.929668641996	28.6853159989259	28.7661591510426	28.7531899140559	29.3117815691113	29.2427839308574	29.1418944625599	28.8812253559024	29.1180440887663
P03987_Ig gamma-3 chain C region	29.8537754583274	27.6259434518633	27.5148546465728	27.0054987996358	27.1422307967093	26.9975718845721	27.1918795735887	28.4938211305415	28.9342116886853	27.2071148872377	27.6654280901639	26.532694549926	27.6566507118848	27.79925562971	27.4363050082121	27.6186703649262	27.6122450043257	28.2565746864288	27.6676491954539	28.6153872826447	27.1722666502958	27.605340929154	27.5763022278628	26.7996696641072
P13595_Neural cell adhesion mol.	22.1686667629023	22.0176226526288	22.0454638924989	22.369849043485	22.3573131890397	22.05796578509	22.192338421785	22.2423424512654	22.0938917347952	22.1523354460295	22.4544495380776	22.0283881948665	21.85541524832	22.0947038448118	22.096899455345	22.1718511437509	21.8475298598486	21.8839779031531	21.9723816758577	22.5651864693113	22.13755577426	22.0333093992419	22.3554254372267	22.4980117400795
Q61247_Alpha-2-antiplasmin	27.9863857962693	28.0165031223338	28.2300768895888	28.1471853570057	28.0374707101239	27.8873598046466	28.2481554539136	27.9916495116971	28.0559185431227	28.0020097646049	28.0797928624589	27.9331775391152	28.0557939582801	27.9384799000074	27.9155745264304	28.0001140199918	27.9792126087723	28.020054851769	27.8766464005143	28.3642554417968	28.0313946281605	28.0753673420874	28.1093462299698	28.2181661760249
O70165_Ficolin-1	24.0067213948321	24.075214388587	23.9685444599417	24.2405285983445	24.0419697338831	23.8042096185765	24.2069176202006	24.1535387344737	24.1979416530729	24.2419960925024	24.0707629896082	24.1501566416923	24.2347038684303	24.1217775848465	23.7541311917862	24.1299883861076	24.1416939962987	24.2147136842184	24.2929593647836	24.2970834879043	23.8286492245211	24.0661685364505	24.2649746986275	24.0108099571673
O55042_Alpha-synuclein	20.6180466855366	21.6159868641695	18.073899344776	19.4655951799882	21.7231144930382	20.5583359671113	18.8857885200678	19.838044763406	18.0798758322664	20.1869691351712	21.5767385136383	21.3090281676462	20.6808846463898	21.3742952798106	22.3456656660188	17.6760599568753	20.8181831887518	20.4719231166153	20.7390213852239	17.9260037633745	21.5816498689474	20.7904690143629	17.6739104736499	21.2464992420581
Q9WUU7_Cathepsin Z	19.8725011152225	19.3575399345735	19.8012461558442	19.7515251649114	19.9109585050152	19.8175340130756	16.1933524823828	19.264118543912	17.3448306637064	18.6828607851183	20.2474777597662	20.1227441165138	17.1303317495025	20.0946113894692	19.7456339196253	16.7712250784248	18.98401167548	19.4399790879021	16.794751039758	20.547350315597	19.141097096627	19.452203528967	18.9402737894101	19.8747124647251
P99026_Proteasome subunit beta .	19.9257483817015	20.365332188478	20.5276173147087	20.4123641333184	20.7428659316651	17.565488441536	20.0069437447539	19.9914298091078	18.6522589691638	20.5660387039531	20.8563896222086	20.6468509158842	20.0624944984057	20.458911199091	20.9808726028064	20.2874977852451	20.1599184424182	18.5285527005109	20.6247013191362	20.6846623816054	18.8872450735694	20.4641720441287	18.5864666883205	20.8705873840072
2655975682_LSMBO IPHC BiognosysiRT-.	30.1826233391591	30.0020427389292	30.136826879157	30.1863462631232	30.0203304392031	30.2532177643036	30.4237236382104	30.1782785419857	29.0511810551416	29.7962100631656	30.261261810017	30.2096064127736	30.3770032880478	30.2942937300903	30.5477356824704	30.0237966462036	30.1754353371436	29.8356703385113	30.0514142499247	30.0443184033125	29.9648957110538	29.9905021916238	29.9407374541684	30.1223803052588
P01843_Ig lambda-1 chain C regi.	23.9252500856652	23.4232183916327	24.7059702263597	23.7139035297636	23.8404408357317	25.3009775394573	23.216440074746	24.2937525559026	23.1869969393044	23.8270725527872	23.8972903435413	23.6968531561391	23.4158100964116	23.5709812318409	23.6015424163294	22.7373670146149	23.0330080409413	23.9756831285046	23.4188893645488	24.8006852742873	24.1117675223745	23.5586755134004	24.9638627876864	25.0736419616474
O08677_Kininogen-1	30.5647459778823	30.4844493644017	30.5603904479334	30.5253701397584	30.5274325005518	30.371067244134	30.3197284806332	30.4986217179487	30.1387066190964	30.5575624461602	30.5052330842003	30.3554137419115	30.4417584402133	30.5448583383856	29.7291923317357	30.4829551384853	30.521150030394	30.5296568106492	30.4509274206711	30.5951075465872	30.4534482406752	30.5485489000092	30.5573579380913	30.4965674632071
Q61838_Pregnancy zone protein	32.5555537394898	32.4634399326777	32.6846029958006	32.6861531806019	32.6257433959245	32.3477503030703	32.5761168558527	32.7676072059889	32.7450750965573	32.8569847174686	32.6085907574168	32.4783109441657	32.6889313214151	32.4375499186563	32.3109699500139	32.6609331735371	32.5916805289452	32.741872949778	32.6878895048731	32.79001851336	32.5946003620951	32.5192472703133	32.848098812231	32.6796417038094
P01887_Beta-2-microglobulin	26.2289538487695	26.114357943604	26.1916506971073	26.3644654584606	26.2936679527874	26.6902157474813	26.8330963303169	26.1487570899761	26.007655923881	26.3824519955352	26.3106366326122	26.2202773523256	26.9291789310599	26.3845371483462	26.1245343858363	26.8241284341105	26.640622817527	26.4183456165051	26.6105660946073	26.1152183206135	26.0897695294539	26.4867300879557	26.5119809758868	25.7911348617105
Q8BND5_Sulfhydryl oxidase 1	26.2782619921523	26.2261446215446	26.1087338915194	26.231552851045	26.2064601071735	26.2735356780645	26.1991539545011	25.9668331680616	26.5969163122961	25.9735356966342	26.1726217662152	26.400393748802	26.2255863846344	26.4321182561242	26.2898379428102	26.3299033414035	26.166777728154	26.2419706430504	26.1367104970818	26.1192951502088	26.2501601835465	26.2961692949735	26.0176172159899	26.1239159930844
P01783_Ig heavy chain V region .	22.0067217371986	22.3124833290791	22.5018632975628	22.0006080025186	22.4350819200894	22.2048109625757	20.4136543917974	21.583601131876	22.1185987891222	22.0571695857216	21.7200836936086	21.4623327674603	20.4166165156401	22.2396205246525	20.4250112166673	21.5447591920074	20.9028678445537	22.080614897172	22.4874523184628	22.8691912090428	21.1960084671341	22.2928340029286	21.6594347993113	22.0547063208468
P28666_Murinoglobulin-2	20.3708415668531	20.3804787684848	20.4448970973485	20.2501914175727	18.7925790259697	20.5429576915229	21.1301346987635	21.5017102584949	17.752185399067	21.0370889276274	20.44833803851	18.6699111990722	20.9720816913546	19.3529844287195	20.0281413038366	21.0783876655159	21.0469872454307	21.1138465886455	20.9247419273337	19.2996637308739	20.5980411381662	17.3942424484186	20.8119831598129	20.2507856028715
P01872_Immunoglobulin heavy con.	28.8079348292664	28.6133437816759	28.7158166553455	28.4680608028003	28.3073827458112	28.2655973065955	27.883333333325	29.5301810317696	28.8728083421736	28.601149395721	29.1075793094616	28.0085990798679	28.4846991324946	28.51079772383	28.6493128694241	28.161521733751	28.1995646679792	28.7175933853286	28.3334151236474	29.4590778538589	28.9673613700516	28.1297661384993	28.5178045277891	28.8730153198865
Q8VCC2_Liver carboxylesterase 1	23.2283087612589	23.4795528320471	23.2301421387276	23.388587559499	23.2983288766463	22.3113414443812	22.3538229680306	22.7518648831861	22.6847513854287	22.8712467884944	23.4771618877877	23.300847567214	22.6417320582233	23.1785878102188	23.1256571978109	22.6758535806169	22.5853427615714	22.7863279642307	22.6226748871626	23.4233631872297	22.7024334444809	23.3137059527721	23.2120979484947	23.4339506040094
O09061_Proteasome subunit beta .	19.3233155283973	17.1409284016118	18.6771078611031	18.99641944955	19.4231498695516	18.4686761020035	19.0964839855504	20.118069912971	19.4299381568319	18.4059129832804	18.7197529116305	20.557420929666	18.9898040084628	18.7781559702666	18.8776511900602	18.7642078455579	18.2378032266527	19.1648345171664	18.4975681313214	18.9542096322125	19.1071512922089	18.6199126597207	18.6304287862753	21.672012416611
