dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X517f	X518f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W622f	W623f	W625m	W627m	W628m	W630m	W631m	W632f	W633f	W634m
Q61838_Pregnancy zone protein	32.4614693302798	32.6629784092036	32.4050180767962	32.5811585079787	32.5876488894744	32.6100562037517	32.5977508088307	32.5272379965616	32.9737996484845	32.9937504786377	32.5724141201683	32.6009420163478	32.5555537394898	32.4634399326777	32.6846029958006	32.6861531806019	32.6257433959245	32.3477503030703	32.5761168558527	32.7676072059889	32.7450750965573	32.8569847174686	32.6085907574168	32.4783109441657	32.6889313214151
Q91X79_Chymotrypsin-like elasta.	20.5363859625342	20.6853303302596	20.6642020331858	20.8137277701235	20.8263122319721	20.2716344316835	20.5183710155777	19.2422979556536	20.4247136186471	20.5925116760305	20.172045326289	20.4904207560872	20.0586951727454	20.7809489019334	20.5861956624229	20.8791113016928	20.2764595438879	20.2569224567738	20.5472915950159	20.7430100058061	20.9059648026545	20.6397681680956	20.5654054442923	20.4332916344058	18.401217278275
P21614_Vitamin D-binding protein	30.0897835892316	30.3454232501882	30.2940890952907	30.0522159532019	30.2389299129104	30.0620453140054	29.9637926006896	30.1904866296715	29.9097406726322	29.9938945276553	30.1281668011187	30.1316087839336	30.129645098174	30.1099525715973	30.0980888034813	30.1892368522176	30.0097309078963	30.1972574949043	30.1882485068703	30.2865216649034	29.390543043522	30.3028307777624	30.0629524335566	30.0433280585356	30.2888921174107
P01636_Ig kappa chain V-V regio.	23.3112101847256	23.6964181911299	22.9111815728895	23.1188791477419	23.448876140072	23.876490529788	24.3928308552228	24.8356109759752	26.472348368916	24.9955119323281	23.5545889687722	24.1703905788919	23.5966753427556	24.5897358277957	23.503065425537	23.6229459498856	23.629840841954	24.6184765792951	22.3577702466781	27.3142954374782	23.6663244634207	22.4142890946707	24.2720114870719	23.5858923978026	24.6981999834785
Q61646_Haptoglobin	20.4078295683941	24.1563699793331	21.9450235039732	22.6476115815279	17.6483737335869	21.3177683788179	26.5702996390244	18.6689253462635	19.3916266956793	19.1443938914651	18.0878206632285	21.5319163556788	17.9442743620611	19.0890361237054	19.8022948712574	20.9071699601077	19.3108846813315	28.0949003193147	20.2291773237609	22.9817028856363	22.6893879595116	21.4789230135782	17.9606713634026	20.2250975234922	20.7293674461755
P00688_Pancreatic alpha-amylase	17.3769484757472	19.2299110525865	18.8847866876034	19.34800354338	18.6907549870827	17.4495573446251	16.9440126400815	17.6596039993785	17.605028750134	18.0489816938069	18.6517600236306	17.4609950303493	16.8565191470805	18.8989593716793	18.8551790037079	19.2496204221828	18.9086368747039	16.7177618235446	18.6873059297098	17.3697191673534	18.0856285234711	17.366652111044	18.9659553691325	18.6830552226029	17.5657665084011
P70665_Sialate O-acetylesterase	21.9195042234401	21.758241212023	21.5791010210449	21.4450447868243	21.6546697862363	21.7755318176487	21.8426977260264	21.7770480822837	21.6335168903718	21.4119731710114	21.9386958820379	21.8416111817357	22.1487921496162	21.6975465580745	21.9846593950337	21.7492788975045	21.7604886002579	21.2247222798189	21.4471604300633	21.5793330880826	21.565253653068	21.1761512302947	21.9665378396313	22.0450325444499	21.560539136683
O55042_Alpha-synuclein	21.222679505522	17.392707328462	20.9107107065038	21.6890400274032	18.6164266876515	21.3548619379097	20.9163138499155	21.4694630878139	17.5283962662762	19.3411718545434	20.0716895203279	21.3879058321754	20.6180466855366	21.6159868641695	18.073899344776	19.4655951799882	21.7231144930382	20.5583359671113	18.8857885200678	19.838044763406	18.0798758322664	20.1869691351712	21.5767385136383	21.3090281676462	20.6808846463898
Q9Z2U1_Proteasome subunit alpha.	21.2846919585583	20.6875083207066	20.7820482842847	21.2569732622271	20.7859551717926	21.1708780055519	20.9286521875297	21.0245798558454	20.9872846593316	20.9093372738715	20.9737727615841	20.8223064955166	20.8809739770623	20.8763843856739	20.9979458359263	21.1951022716254	20.849182014555	20.6695143264003	20.6149332172631	21.0983277121868	20.826996932339	21.0588185100385	21.3280647119073	21.38327977272	20.9113526688233
P13020_Gelsolin	29.3230515983277	29.1251898861827	29.0071393638058	28.8801952991324	29.3552436786264	29.2169712320925	29.1330219255074	29.3319440499513	29.1537956895592	29.1165617820471	29.2779940804312	29.2402002957798	29.3463031159222	29.2823811946737	29.3197367483727	29.3658639880397	29.2602625948464	28.6981735892592	29.0769157155064	29.2729298672451	28.9228249124083	29.0561367474867	29.438244893642	29.1852963422852	29.0972829379406
P01647_Ig kappa chain V-V regio.	17.63017738046	18.7744429361559	19.433476943998	17.3972536406538	19.7114443244842	19.0627950361838	18.1819039985877	19.0592975853613	20.9635954204442	21.2424102010644	19.3951954620119	18.373820615756	19.3850201017486	18.9745803689846	18.6782445309694	18.9818099276187	18.4759515537152	19.2529994142758	17.8077035781886	18.9668480490433	19.1854185739995	16.7676325580069	22.3762200007016	19.9400226426639	18.4505839023168
P70375_Coagulation factor VII	22.7148259357037	22.0863207482375	22.2745425229144	22.1543425330422	22.6251044800508	22.3181924774321	22.4449452339026	22.2806770492608	21.04242788351	20.6713949709624	22.4226707558874	22.5967542678398	22.6667525617975	22.1534349809129	22.5387066293007	22.3785390872987	22.3882375377503	22.2319663066943	21.7044081656003	21.9757866691502	19.4454180491097	22.2285687390703	22.4035923942502	22.8550954448942	21.8081248057723
P11589_Major urinary protein 2	23.1295451143507	23.7184355679637	23.3305719999308	23.5214773969185	22.8012512878612	22.3937757535137	22.8095517765182	22.3949782417366	21.9225025603967	22.5105214074798	22.7453597118967	22.7645611377439	22.4812034894971	22.9316993076383	22.6428367017331	22.3643416164548	22.6126841658002	24.0706069268614	23.5720200239493	23.7138139830584	19.7283463458633	23.4143903984396	23.0279296126916	23.3397925213158	23.806110115271
Q99LX0_Protein/nucleic acid deg.	21.3189950814577	20.4735947785653	21.02963114864	21.5587775609602	17.9993889882542	21.0733865071068	20.7178071402994	21.2958045202979	19.7178572238217	20.1838228365946	18.8836284823104	19.8696068250763	20.7438092429039	20.8640666266124	19.9428408307625	20.4492103708181	21.0403571196646	18.5173026645216	19.8398187967337	20.043905223896	20.6693595816914	20.2423853404562	21.3759623886549	20.8959596229685	20.455016992105
P98086_Complement C1q subcompon.	25.0554363582278	24.9724241871128	24.3870928047499	24.7020889618644	25.3946796105228	24.3017451280678	24.7490842857717	25.2907214288092	25.458306851538	25.0605595552383	25.4780158633254	24.9402698602009	24.6355136585755	25.077251078019	24.6499140832228	25.1151114565665	25.1216052875893	25.241801647301	25.0240231458975	24.8414296914962	24.3735103876615	24.7114468452321	25.3789777003206	25.6474510702107	24.5438437998383
Q03311_Cholinesterase	22.5379174575158	21.3961113791302	21.9540309312678	21.7958820122679	22.6786656819932	22.8848312936328	22.8473506421173	23.0032651765039	21.8948123061002	21.8955694582509	22.8011191326067	23.2828477714736	22.732589469408	22.7874548432121	23.0685580413949	22.9730765996383	22.6013488100966	21.6060192774633	21.8121362647815	22.117292899115	21.8827189762467	21.9303502400893	22.4460418320629	22.8702099562956	21.8339508233993
P68372_Tubulin beta-4B chain	18.4107961499236	17.8457476695579	18.2243160232223	18.6448636111619	17.4142964946156	18.0875934676928	18.0644533295445	18.4965126023851	17.7188706638428	17.872654862738	17.4091114532045	18.3054052192606	18.2164718125419	18.1233173687343	18.1447213330974	17.9880954611289	18.2247471523197	18.1188413341124	17.5667690662489	18.0800897349082	17.8597202548673	18.022981040394	18.3281165045973	18.3440941852793	17.6479209995846
Q61129_Complement factor I	27.9278237970262	27.7525823679994	27.683431900659	27.5508802707654	27.9936964133638	27.898333922293	27.8074480845084	27.7802369742726	28.0308922232603	27.9867796710123	27.9955596329057	27.9080498889756	27.918228518645	28.0124342658908	28.0219848917921	28.0029573042864	27.997768950679	27.8363049602436	27.778753531107	27.8177995131049	27.3265477120461	27.8359710647375	27.9086880928591	27.9809625274501	27.7375870399988
Q64339_Ubiquitin-like protein I.	20.3690826345432	20.1307995978998	19.4172250552646	17.5888362700223	16.8360905554163	21.1907737039089	20.5320795448773	20.1404280400021	17.1964326905745	19.9262645878124	16.943321809277	20.2622664938771	21.0857812066266	22.1239687064494	19.2336132408232	17.3577364360842	21.4560385102104	15.8155934400241	16.3631630331891	16.7809752937213	21.0311707976711	16.9252470463271	21.3009441749824	21.2041494627881	19.1207124899242
P01878_Ig alpha chain C region	25.8291901452422	24.7298532567034	24.8473199578096	25.7034937527601	25.3834746454337	24.8974062211741	25.6639213537016	25.4134113901475	28.284178665382	27.6809551274937	25.8516140934966	25.1119397253309	25.975510136084	25.2673639294799	25.4362593787804	25.9150357720458	26.0958092292653	26.5555021343861	25.6843397427989	25.4008562499851	24.9599625012257	27.4882536373577	26.4943895432689	26.4434708445477	24.1474554021464
Q9JHJ8_ICOS ligand	17.8065488668062	18.1410598157284	17.654840319415	18.1327157461935	18.3391666203145	18.0920150938183	17.7694492433021	17.7508325127114	18.0783743347462	18.140012163028	17.9737963419412	18.0545322104768	18.1354334444964	18.2537277539067	18.0495539301444	17.6801611502973	18.3075764768859	17.4105700198182	17.9164937305282	17.8379224902911	18.3779383467571	18.515832405668	18.2263724895278	17.5898453963967	17.7788405479093
Q61730_Interleukin-1 receptor a.	26.0960004041568	26.692080900114	26.5594558653198	26.5963092058157	26.0613108672565	26.0176928174112	26.0460383784715	26.039864853157	26.4441173394342	26.4430748134521	26.1537565772074	26.2163311255834	25.9393788794977	26.005874131312	26.0197695421191	26.2294786593819	25.9930292400568	26.2253894207534	26.8029273947874	26.7700255411248	26.8491150864925	26.8133635538394	26.0166454275249	25.5107679098029	26.7501108684375
P12246_Serum amyloid P-component	24.4493242410313	21.9788506946823	22.5828687558825	21.6846997238596	24.5677523393099	24.768367996867	24.9221832220826	23.8766262619147	23.9354187591486	24.2714767063043	24.7615343923123	24.4182644098464	25.0042144644964	24.4955077649878	25.0286896766506	24.8051499928031	24.9475515999877	25.0264854508376	21.1852449152439	20.0614442126914	22.6890469612658	22.8101759207903	24.6534641793231	25.3662356241154	22.4079862914119
P10404_MLV-related proviral Env.	18.8889857404846	21.7248693604735	21.3591555686152	21.0825721962284	20.2909464976492	17.9470293144149	21.1064533565817	17.6930819321889	21.0895932049757	20.6259281839477	17.1574371404611	20.336963039408	18.7124202640338	20.8720040965808	19.2338563120616	20.3221925111788	18.7373432791638	21.9097972451318	21.0722050750213	20.938552043576	22.1656286753445	19.2014927985898	16.8946928528268	18.8676085674097	21.1440426591446
P29788_Vitronectin	27.2263867609531	27.4132799273182	27.4167052825738	27.3715401720478	27.1118402575538	27.1398112789294	27.4177617534672	27.559508612851	27.4623200350479	27.5934516487289	27.3813586441444	27.2073541341686	27.4366149705226	27.2279171647524	27.2562233763054	27.2615248125163	27.3063501697678	27.4078427960889	27.3653281832195	27.3768387972168	27.4912634957767	27.431552820965	27.2826345787366	27.5182131131041	27.4059472411066
P51885_Lumican	26.071230094397	25.9657574276013	25.7578844779706	25.7313312550954	26.0572507461171	25.9810592424676	25.9557444328858	26.0080113685609	26.1510769448321	26.0933716218561	25.9232813260251	25.8674491832298	26.071378724138	25.9671051229849	25.9616814276694	26.156833163339	25.9894856272995	25.8461306054107	25.8612157636971	26.0994566510914	25.7378501392868	25.7251565331234	26.20588629702	25.8330779880074	25.9705783961745
Q05909_Receptor-type tyrosine-p.	18.8546008534768	19.4019007016596	17.589193795406	17.5688082065254	19.2219799971332	17.8881657890086	16.8724957345142	17.869574276825	17.8917475760686	19.5736115952221	17.5030605471793	17.4649062514224	17.1736472750175	17.4045324815426	18.9949356848174	17.8232205595893	19.0068254636544	16.8506208850278	18.9706168463848	17.4890937469931	18.1698555829881	19.0880062979377	19.1757953195907	17.4073145740525	18.2263238402715
Q9R1P1_Proteasome subunit beta .	19.5547314564491	18.8072746324255	19.2185613206299	19.4850238204498	18.8118762842868	19.122076757807	18.9175276163137	19.1571151297649	19.2585991106069	18.9882380187193	19.1904147451763	18.5118947315434	19.1060803001089	18.7023051446249	18.9226635185889	19.1294334827144	19.4310117897849	18.4521118709157	18.7535739373245	19.3183003336647	19.6472379424314	19.198866900921	19.3089426563929	19.0954992468156	18.9874362879127
Q08761_Vitamin K-dependent prot.	23.5686209181588	23.3535077524711	23.5045874683359	23.4369676797395	23.5271805949742	23.5246404672932	23.4074509954372	23.5259942218192	23.3799798194355	23.4280333476839	23.5873145662301	23.3673404924087	23.5294139915865	23.4237662042055	23.4496398563874	23.5004023270218	23.4810626594315	23.6511043699577	23.4020752396714	23.5253922452852	23.3220334820065	23.1084753237384	23.6524225747652	23.5570079867609	23.4521836671997
Q7TMY4_THO complex subunit 7 ho.	23.8251046502846	23.5569967644719	23.6559800454445	23.5306639899169	24.2032918378083	23.7901166808634	23.8144192540197	23.8695642872921	23.6993435871392	23.9578466858003	23.8976142235673	23.3712230868192	23.9370024231718	23.4052102951405	23.856357324668	24.0841272999203	23.6783636226869	23.3975546536782	23.9814489992608	23.4858111326357	23.6684346862378	23.5810659639705	24.0202300466767	23.8522602232502	23.9326381114833
Q61247_Alpha-2-antiplasmin	28.0616528426486	28.1024230081174	27.999511744634	27.9575565080083	28.075545087309	28.0285573224397	28.0402515883912	27.9438183666223	28.21406323425	28.1853500362103	28.0266865421078	27.9909716994554	27.9863857962693	28.0165031223338	28.2300768895888	28.1471853570057	28.0374707101239	27.8873598046466	28.2481554539136	27.9916495116971	28.0559185431227	28.0020097646049	28.0797928624589	27.9331775391152	28.0557939582801
Q00897_Alpha-1-antitrypsin 1-4	28.5120096794389	28.6684610891359	28.8022824528358	28.6163349156785	28.9748081582472	29.0104241262473	28.6939536379401	29.0678034392811	28.7762226687955	28.7884730118805	29.0044601758164	28.7483031190511	28.8144278600207	28.7599131675024	28.789582895297	28.816265336446	28.9865997587602	28.2545174425506	28.7480626040486	28.8224242756748	29.1968446235163	28.8337039081709	28.8613989471573	28.5314094236947	29.0548892787334
P46412_Glutathione peroxidase 3	26.6207962643589	26.3146187839466	26.1160918318536	26.4992276660987	26.5781883915743	26.6617550510634	26.3029031346634	26.287749432667	27.1042799284221	26.80808423895	26.6670322577983	26.7581590530471	26.6753896225149	26.7543010622835	26.3131131816619	26.5136708589131	26.4019512003158	26.4879183982963	26.5918280817154	26.7848854114892	26.2952124756941	26.7378025972597	26.6809061021894	26.4300132301251	26.657415715856
P04247_Myoglobin	22.7396022227649	20.3255656849346	23.232459135125	24.2375590749245	22.4857486199573	20.4278437629131	17.5913938522826	22.6538109587318	18.8811871668897	21.2546814957949	22.8037661471338	22.7469709258795	19.4129934621584	22.1741354075498	22.4317152707988	22.632422170592	23.30452512343	19.7643319204408	17.0679697678111	23.1278800572646	22.4355670070537	20.1823064471671	23.1083240855686	22.0848677386515	22.8403998228028
P62897_Cytochrome c, somatic	20.971509524281	21.6883074104125	19.3938961835752	21.4673113811785	21.9912341245383	21.792769843926	20.8713107234043	21.1022507869111	20.8809227105865	21.7885212031891	21.3907118824562	20.9929771317437	20.7055127961738	21.0009278919086	21.8392329152052	21.8788988373408	21.8586269359471	21.2394119189919	21.7282998308551	20.9974189847608	21.4216869525515	19.7334109463644	20.7861473624749	20.6380245219359	21.5940583635656
