variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M788.0264T12.75	c18acquity					0.14038318713353	0.747111277209209	0	0.0709049681095912	0.737045737010456	0	0.144767783472894	0.782973008711837	0	0.161247446869456	0.3834503586539	0	1.00203874313626	0.729850652334152	M788T13	788.0264	764.8998	[2380][M+1]+		36	NA	
M788.3292T0.81_4	c18acquity					-0.0798923893544305	0.743712228268295	0	-0.22199377765185	0.0705028511264446	0	0.00524366503020346	0.980363393388464	0	-0.228903582081784	0.0554178589573589	0	0.796109417324403	0.270949936186498	M788T1.3	788.3292	48.49818	[2377][M+3]2+		21	NA	
M788.3931T9.26	c18acquity			4		-0.0155306348524071	0.86831609701887	0	-0.649055947380694	3.13774925091719e-05	1	-0.166687173918977	0.815040793068639	0	-0.783821514262021	6.94958517625897e-05	1	0.106913080112279	0.159413985086026	M788T9	788.3931	555.396			166	NA	
M788.489T15.21_2	c18acquity					0.273818183682993	0.579451122294773	0	-0.116314650425652	0.700979954330523	0	0.0823706080007121	0.869628085348798	0	-0.0934945312536524	0.585014136844041	0	1.39240848862761	0.594179852186907	M788T15.1	788.489	912.3054	[2382][M+1]2+		3	NA	
M788.5358T9.53_1	c18acquity					0.337698999358198	0.650687444225057	0	0.129155147125129	0.715762607875168	0	0.549784588428277	0.280179495341202	0	0.0158199802644603	0.991423622022753	0	1.20828258879794	2.01496705444706	M789T10	788.5358	571.81992		[M+Na+HCOOH]+ 719.553	68	NA	
M788.6076T9.12_1	c18acquity					0.240156326168972	0.614427093069335	0	0.317552150543719	0.129110801672126	0	0.167662643298625	0.837798710356523	0	0.121164751422059	0.694854653824388	0	1.30499300238218	0.626577171893121	M789T9.1	788.6076	547.3425			411	NA	
M788.8262T0.81	c18acquity			4		0.0163086930734178	0.981587488269685	0	-0.143032867618027	0.134935931493835	0	-0.0204385391771265	0.987080872573771	0	-0.328646798643973	0.00374187593746753	1	0.337521306966257	0.301630302716951	M789T1	788.8262	48.310344	[2377][M+4]2+		21	NA	
M788.967T9.53_4	c18acquity					0.108987409912078	0.892678772153139	0	-0.0208108560033882	0.974429589905654	0	0.192766485538789	0.823348219009123	0	-0.181515095483091	0.563609992726323	0	0.551594596143578	0.828315350396184	M789T10.3	788.967	572.08164		[3M+2H]2+ 525.315	68	NA	
M789.9501T0.79	c18acquity					-0.116060233529097	0.793136096736639	0	0.224508898004551	0.191733923636739	0	0.0261071513708231	0.971389327250185	0	0.113828816051548	0.470599331202665	0	0.706119463641751	0.356744305600974	M790T1	789.9501	47.227812	[2383][M+1]+		176	NA	
M790.1481T9.76_1	c18acquity					0.263955952538939	0.722749354845062	0	-0.0876514395964776	0.867206261122455	0	0.17246660338156	0.853465948466154	0	0.0346460704979137	0.942620746841501	0	0.943191665277167	0.712431019399726	M790T10	790.1481	585.80796	[2385][M]3+		68	NA	
M790.2169T9.76_2	c18acquity					0.16711173653324	0.86804250620937	0	-0.195383407432802	0.678442873085815	0	0.146738203724299	0.908043414211062	0	0.0036277516431884	0.99708867533882	0	0.463327259452749	0.408354577563086	M790T10.1	790.2169	585.7713	[2386][M]3+		68	NA	
M790.4162T9.76_4	c18acquity					0.070953377675572	0.958920627389683	0	-0.185465968375896	0.679488387295501	0	0.194023498636042	0.86604561217442	0	-0.34947530882163	0.369587869776339	0	0.273834834166225	0.800143483170732	M790T10.4	790.4162	585.55992			68	NA	
M790.6159T9.76_2	c18acquity					0.318943647245803	0.66350315999377	0	-0.115922626265215	0.821816805987975	0	0.243464626005766	0.791992056157988	0	-0.201405419771222	0.544036599778223	0	1.18427363825481	0.912374368481413	M791T10.1	790.6159	585.38112	[2388][M+1]3+		68	NA	
M790.6852T9.77	c18acquity					0.0177867845374369	0.994101679306798	0	-0.174183587066034	0.611865515577026	0	0.068554209175721	0.94942746241457	0	-0.0908893318343473	0.815848904536068	0	0.0738712181240142	0.320780489412763	M791T10.2	790.6852	586.16712	[2389][M+1]3+		68	NA	
M790.8827T7.85_1	c18acquity					-0.0230081849878481	0.985696056417593	0	0.172167747787807	0.574316707966011	0	0.37348371431656	0.396828654007047	0	0.130308466434821	0.658365445282208	0	0.0328711989866155	1.87849325380049	M791T8	790.8827	470.90646	[2390][M]2+		6001	NA	
M790.9965T14.7_1	c18acquity			4		-0.0186838891963248	0.91763640651668	0	-0.3278542174685	0.023806504082649	1	-0.114992643590586	0.819577643000203	0	-0.562176420418798	6.70255555891279e-05	1	0.127011040041536	0.348710557783197	M791T15	790.9965	881.7696		[3M+H+Na]2+ 519.329	8	NA	
M791.3841T7.84_2	c18acquity					-0.165032235898705	0.822964350312636	0	0.409286816816529	0.13449951651096	0	0.388605303631859	0.227817066875699	0	0.200213691254012	0.361046472094952	0	0.623082694214916	1.94322716187557	M791T8.1	791.3841	470.6952	[2390][M+1]2+		6001	NA	
M791.3885T0.81	c18acquity					-0.055748389831372	0.893527548898755	0	0.0524258599272578	0.799894121131914	0	-0.110341906979851	0.7934538859456	0	0.135336024665618	0.36949722663471	0	0.284649939104675	0.844829246573442	M791T1.1	791.3885	48.30978		[M+K]+ 752.416	21	NA	
M791.498T14.7_2	c18acquity			4		-0.0474601152768699	0.793136096736639	0	-0.299955854715492	0.00630931380501098	1	-0.200781046554699	0.570004822695233	0	-0.397393714873241	0.00687119997699501	1	0.447360176439426	0.753421369131335	M791T15.1	791.498	881.7264		[2M+H+Na]2+ 779.497	8	NA	
M791.5878T9.72_1	c18acquity			4		-0.0227218717783657	0.85259521530928	0	-0.911601500043572	1.15043969853448e-05	1	0.0600682405616091	0.888097727694815	0	-0.952423512239923	1.74804086737656e-05	1	0.173324358474651	0.529647662826949	M792T10	791.5878	582.90798	[2392][M]3+		68	NA	
M791.7539T9.72_2	c18acquity			4		-0.135876708256099	0.70316581501798	0	-1.30573677202494	5.50231949069505e-06	1	-0.179077205860104	0.878555740302118	0	-1.15427293720218	6.92454710543121e-05	1	0.48408680924647	0.158988447001518	M792T10.1	791.7539	582.91986			2889	NA	
M791.8426T0.82	c18acquity					-0.109424161974363	0.818242522448308	0	-0.331146829641487	0.185768466957599	0	-0.0245289082194038	0.986477332631293	0	-0.184777362479045	0.416991020628561	0	0.903803488664779	0.19838207615288	M792T1	791.8426	49.182102	[2393][M]+		1281	NA	
M791.8851T7.78	c18acquity					-0.00363310606857681	0.984274242736459	0	0.215223963960963	0.434423840192923	0	0.511316160807638	0.148099733083635	0	0.0823793089758365	0.822887958997161	0	0.0697114292344351	2.31468746252123	M792T8	791.8851	466.81044			7391	NA	
M791.8877T0.79	c18acquity					0.181403486534183	0.579451122294773	0	0.175897709936944	0.223458200278993	0	0.253688163666435	0.368698231868758	0	0.276785324744967	0.0636017626903405	0	1.3363363282774	1.2206803664214	M792T1.1	791.8877	47.307654			176	NA	
M791.9214T9.72_3	c18acquity			4		-0.11739356189929	0.66350315999377	0	-1.22226121488526	4.46200327866648e-07	1	-0.161406800068134	0.881765675976141	0	-1.04217758037142	9.85187796591838e-05	1	0.423599671549894	0.150608865773365	M792T10.2	791.9214	583.01958	[2392][M+1]3+		68	NA	
M791.9996T14.7	c18acquity					0.155388903461787	0.690960806052163	0	-0.0238868236984935	0.956545175604108	0	-0.0992380346413668	0.874465440538794	0	-0.149432959338091	0.462579096049596	0	1.36049344382254	0.739306953714398	M792T15	791.9996	881.7096		[M+Na]+ 769.008	8	NA	
M792.0885T9.71_4	c18acquity			4		0.0196936229045477	0.87999001328781	0	-1.50268565684481	3.706987636591e-08	1	-0.0443656651682591	0.992574397800618	0	-1.41772714570254	4.04127066756619e-07	1	0.00737337531397651	0.209776967432358	M792T10.3	792.0885	582.87078		[M+H-CO]+ 819.068	68	NA	
M792.2553T9.71_5	c18acquity			4		-0.136064170812229	0.668712671249484	0	-1.23697789744483	2.02921870279296e-06	1	-0.2330627127012	0.766754204544445	0	-1.14273562071934	2.50152854388808e-06	1	0.446175325747702	0.433873437393189	M792T10.4	792.2553	582.81288	[2392][M+2]3+		68	NA	
M792.4266T10.03	c18acquity			4		-0.0292068979813891	0.89144639400825	0	-0.710989461323464	0.00134371584036925	1	0.17778227806633	0.760180217502369	0	-0.890567709367872	0.000255788634765215	1	0.226044742132385	0.976177940805139	M792T10.5	792.4266	601.5078	[2394][M]3+		92	NA	
M792.58T9.26_1	c18acquity					0.271584231698021	0.62388029617093	0	0.176923968352897	0.474981796115385	0	0.62195006578275	0.141679150243595	0	0.0163942022524886	0.987084289072468	0	1.20304981212923	2.25013383396881	M793T9	792.58	555.51948			4851	NA	
M792.5941T10.02_1	c18acquity			4		0.218754949838143	0.738691561422357	0	-0.8337468580169	0.000123945547851409	1	0.358523851636338	0.380922895571566	0	-0.866934837471762	0.000279040787606802	1	0.765607950190044	1.48439338330089	M793T10	792.5941	601.4694			3340	NA	
M792.7617T10.03	c18acquity			4		-0.0179687477362513	0.890658893902659	0	-0.839256766455621	0.000152550637406701	1	0.0964489760987721	0.874465440538794	0	-0.87871392389315	0.00056418957639337	1	0.150040653591307	0.808368155323023	M793T10.1	792.7617	601.5306	[2394][M+1]3+		92	NA	
M792.781T9.26_2	c18acquity					0.442434936038303	0.411424088889379	0	0.460992758555234	0.0594715941766619	0	0.585575162626641	0.155832561924781	0	0.233685565479977	0.45252531087046	0	1.9111835740457	2.1574418557692	M793T9.1	792.781	555.76368	[2395][M]+	[M+H]+ 791.771	166	NA	
M792.8644T0.8	c18acquity					0.0143628882640332	0.958920627389683	0	0.143298524141501	0.380903624862451	0	0.092988173173973	0.878499114363028	0	0.215535657031898	0.23284630034605	0	0.133645063068067	0.370514551389988	M793T1	792.8644	48.199704	[2393][M+1]+		1281	NA	
M792.8953T14.6	c18acquity			4		0.129490983687626	0.882182500284588	0	-0.836364069629674	1.66858414523102e-05	1	-0.113455559960645	0.913671639263044	0	-1.06919914752811	9.09818780050089e-07	1	0.454690360019293	0.104350859746797	M793T15	792.8953	875.8992	[2397][M]2+		76	NA	
M792.928T10.02_2	c18acquity			4		0.138717770937795	0.854402491755093	0	-0.740407740366656	0.000190420335063051	1	0.13358261011142	0.818456491582665	0	-0.831993293782137	0.00032540119886672	1	0.48659349931849	0.931562067802346	M793T10.2	792.928	601.3998			3341	NA	
M792.9809T9.27_3	c18acquity			4		0.415208222928184	0.567395831802724	0	0.309998782155402	0.310200085377002	0	0.901837939298472	0.0523095616138567	0	0.17741493103488	0.703255718550283	0	1.47194139708099	2.656031456097	M793T9.2	792.9809	556.37454		[M+H]+ 791.975	166	NA	
M793.0944T10.02_3	c18acquity			4		-0.0819355120722296	0.778511200457526	0	-0.707932717474494	0.000431060369182494	1	0.211583685149318	0.495137197193301	0	-0.686988388854671	6.08129339260946e-05	1	0.444540647113035	1.35128042119134	M793T10.3	793.0944	601.4418	[2394][M+2]3+		3342	NA	
M793.3819T9.27_5	c18acquity					0.316175417388095	0.617744136447995	0	0.236302513629241	0.392725529008613	0	0.710222280401545	0.0714709771014986	0	0.032705038439536	0.990680240145038	0	1.47428150728187	2.6247638493696	M793T9.4	793.3819	556.11054			4852	NA	
M793.3964T14.61	c18acquity			4		0.311097426022778	0.574780263482641	0	-0.854056316118903	3.13774925091719e-05	1	-0.0637834617901358	0.965198659441037	0	-0.867091513542146	1.06466317676159e-05	1	1.04266035809876	0.018476902250396	M793T15.2	793.3964	876.5148	[2397][M+1]2+		76	NA	
M793.5149T0.8	c18acquity					-0.0212536592296004	0.927714854746982	0	-0.0614106362169426	0.621286259506678	0	-0.11379736393593	0.704740886203082	0	0.0789886138858424	0.520387227056759	0	0.491717186748654	1.41606656169152	M794T1	793.5149	48.273066			1331	NA	
M793.5832T9.26_1	c18acquity			4		0.412362268113855	0.422543516596247	0	0.276172659179805	0.223986323364079	0	0.651690873531388	0.0456271461271996	1	0.222747002538556	0.408601931760656	0	1.99865100089135	2.64712517030795	M794T9	793.5832	555.63774		[M+K]+ 754.622	166	NA	
M794.0214T15.6	c18acquity					0.094543780471346	0.818242522448308	0	-0.181206523473678	0.273608473686182	0	-0.0985433121908006	0.843287791236327	0	-0.118077270890465	0.478349606149153	0	0.459956097679462	0.637649932226598	M794T16	794.0214	936.1134		[3M+H+Na]2+ 521.346	11	NA	
M794.5232T15.6_1	c18acquity					-0.015135060265191	0.941646393602965	0	-0.16383302143177	0.209385615954343	0	-0.000969265478360626	0.991988602573091	0	-0.198371336206536	0.205357923385489	0	0.479657181991462	0.0481324035136043	M795T16	794.5232	936.1512			11	NA	
M794.8144T0.82_1	c18acquity					0.172756876273638	0.784090032925935	0	-0.249321094787243	0.357819448254176	0	0.056798944878846	0.947314942060234	0	-0.144250844195103	0.628548409963016	0	0.462321609481057	0.190015511349445	M795T1	794.8144	49.233978		[M+K+HCOOH]+ 709.843	21	NA	
M794.8945T0.8_1	c18acquity			4		-0.197692589009209	0.570128748510575	0	0.369347729269135	0.00547885534951743	1	-0.0134630117283567	0.950955120489405	0	0.361195652087764	0.00444011603738075	1	1.31048924484894	0.301255367247724	M795T1.1	794.8945	48.23931		[M+K+NaCOOH]+ 687.946	21	NA	
M794.9971T9.17_1	c18acquity					0.419449411741613	0.582087352817098	0	0.44495072022357	0.190415263772126	0	0.192780755376848	0.875818600870638	0	0.251043205218194	0.546301123313023	0	1.055165020853	0.463821208225601	M795T9.1	794.9971	550.45206			78	NA	
M795.0141T0.89	c18acquity					-0.0319759236896306	0.918440286632614	0	-0.0994961860055152	0.5123466350223	0	-0.084909572965449	0.846486196152063	0	0.191314495510255	0.195169778247458	0	0.455089290514076	0.776156203775167	M795T1.2	795.0141	53.450682	[2405][M]+	[M+K]+ 756.054	7	NA	
M795.0237T15.6_2	c18acquity					0.135663203145217	0.755443351478866	0	-0.0661468126855578	0.808912260330498	0	0.100655496419101	0.835589130889004	0	-0.059346215522309	0.732540805091807	0	0.69593163572675	0.509675766371281	M795T16.1	795.0237	936.1296		[M+Na]+ 772.03	11	NA	
M795.0931T9.85_1	c18acquity					-0.112787919144624	0.763721799832834	0	-0.351741151279908	0.066812341499108	0	0.291338746566545	0.49897197352938	0	-0.153327878400075	0.473069718144021	0	0.527925262274678	1.36742236097529	M795T10	795.0931	591.03858	[2406][M]3+		68	NA	
M795.1194T14.49	c18acquity					0.0846926209301131	0.757751713178262	0	0.1405296179588	0.2783405007978	0	0.130524748869602	0.647199159443719	0	0.120884092789755	0.322491995531149	0	0.578557435359819	1.16284068943793	M795T14	795.1194	869.3244	[2402][M+1]+		35	NA	
M795.198T9.17_2	c18acquity					0.302026630122628	0.663526797294742	0	0.68003821606729	0.0542179502774637	0	0.0328300225116962	0.993741903034699	0	0.53482867737981	0.185153507967162	0	0.707774298983354	0.0568601022057825	M795T9.2	795.198	550.27926			78	NA	
M795.2607T9.86_2	c18acquity					0.0650040233670968	0.892895445224724	0	-0.2169018462493	0.126553621876031	0	0.294183885412938	0.265662252378661	0	-0.166958782252683	0.276483334169657	0	0.622588057037039	1.90322715627237	M795T10.1	795.2607	591.432	[2407][M]3+		68	NA	
M795.3144T0.82_2	c18acquity					0.114353548928056	0.86831609701887	0	-0.20351187396265	0.456483688841839	0	0.0509050252200947	0.9456567144757	0	-0.168921542683622	0.512922618415184	0	0.177731219744917	0.218089410432441	M795T1.3	795.3144	49.242276		[M+H-CH3]+ 809.33	21	NA	
M795.3956T0.8_2	c18acquity			4		-0.0473788191260205	0.948650447595704	0	0.287217857036756	0.0431954079963857	1	0.045882516157576	0.928251656339833	0	0.205346394909391	0.0781705596224675	0	0.144938355402798	0.236791314084968	M795T1.4	795.3956	48.258864			1332	NA	
M795.3975T9.17_3	c18acquity					0.163440002072926	0.80692580133647	0	0.459270525064024	0.183055060759911	0	0.0179690916807083	0.994475777900023	0	0.256612941911563	0.510577895226289	0	0.286449904205676	0.0538158914705515	M795T9.3	795.3975	550.35534		[M+H]+ 794.391	78	NA	
M795.4711T15.2	c18acquity					0.0791523742229092	0.770814033691249	0	-0.182905109354479	0.0650705413919751	0	-0.121088455238217	0.737639114008252	0	-0.0952018324572883	0.51543771105609	0	0.744310451549875	1.08175634912464	M795T15	795.4711	912.2298	[2408][M]+		3	NA	
M795.5962T9.18	c18acquity					0.241450589852665	0.67797180727527	0	0.470807604762479	0.100718266877087	0	0.0216447579784518	0.989682557323464	0	0.141732024988386	0.69990672902799	0	0.697253267614863	0.0187175789302099	M796T9	795.5962	550.50276			78	NA	
M795.5964T9.86	c18acquity					0.155155095507503	0.870184716551631	0	-0.342201120808664	0.317763882884114	0	-0.107407977997914	0.936056278459032	0	-0.319734538657611	0.354079653869149	0	0.871687276161724	0.255385539158318	M796T10	795.5964	591.48894	[2407][M+1]3+		2890	NA	
M795.6277T9.9_1	c18acquity					0.0908134330535386	0.94554402879327	0	-0.323822722749808	0.371462769408472	0	-0.0957801256945388	0.943212510130535	0	-0.110174889172754	0.804029744846983	0	0.646654843159808	0.259650558169289	M796T10.1	795.6277	594.19002		[M+Na]+ 772.644	68	NA	
M795.786T9.91	c18acquity					0.152320905892553	0.881243959555018	0	-0.4219936144692	0.201857318380065	0	0.113455620484165	0.930136238010843	0	0.00890655290582032	0.992914250744245	0	0.860941841130865	0.309081399843062	M796T10.4	795.786	594.5382			439	NA	
M795.8939T0.8	c18acquity			4		-0.0686785938385626	0.892712852239625	0	0.390257964658964	0.000733844273206931	1	0.201074755748392	0.593376750019264	0	0.327410155059509	0.0343292324210193	1	0.449540956198813	1.22981720506032	M796T1.1	795.8939	48.221532		[M+K]+ 756.932	21	NA	
M795.9726T15.2_1	c18acquity					0.0247955453014193	0.974396029661161	0	-0.195762994077606	0.0820180472277384	0	-0.0330665594892885	0.950245166500192	0	-0.162418412550972	0.195999516983302	0	0.0532348973706731	0.339699606693177	M796T15	795.9726	912.1818		[M+K+NH3]+ 739.989	3	NA	
M796.0149T0.89	c18acquity					0.114077744193496	0.82117089970865	0	-0.0495784018036716	0.878772283903066	0	0.159421867797345	0.802333604803804	0	0.268439248609575	0.186625259190513	0	0.555200582396581	0.570463659609278	M796T1.2	796.0149	53.39202	[2405][M+1]+		7	NA	
M796.4746T15.21_2	c18acquity					-0.0773802390676757	0.858037125489038	0	-0.0712056082662915	0.740912123742057	0	-0.0535328426793455	0.941558367886818	0	-0.204796050955151	0.254725255684112	0	0.494250655947365	0.182247354821312	M796T15.1	796.4746	912.3942	[2408][M+1]+		3	NA	
M796.7743T9.88	c18acquity			4		-0.0251481585835815	0.748078637054871	0	-1.48289329024364	3.94015089969634e-10	1	-0.0318865960958004	0.974838238339912	0	-1.5916263468324	5.35196334420009e-09	1	0.170987063517504	0.386745643294812	M797T10.1	796.7743	592.63368			2892	NA	
M796.8013T8.45_1	c18acquity					0.3108969355117	0.66350315999377	0	-0.244639803893657	0.512960465823004	0	0.379101543537304	0.528435460843763	0	-0.311236461384411	0.282952293843016	0	1.29923926749078	1.68844543220924	M797T8	796.8013	507.16698	[2410][M]2+	[3M+2H]2+ 530.53	226	NA	
M796.858T0.81_1	c18acquity					-0.109958988047721	0.64663899281872	0	-0.00961378193612106	0.898981771359861	0	-0.130716671040281	0.636979489883538	0	-0.000692700283558167	0.98028647099469	0	1.63806815552697	1.36173349412735	M797T1	796.858	48.321096	[2411][M]+	[M+Na+NH3]+ 756.848	21	NA	
M796.9403T9.87_2	c18acquity					-0.328831209041018	0.308535876163153	0	-1.45349703274322	5.07512837686308e-09	1	-0.510400926349112	0.255368910210765	0	-1.26932356173004	2.35915814120511e-06	1	0.941007748314752	0.854348728059368	M797T10.2	796.9403	592.46544	[2409][M+1]3+		68	NA	
M796.9746T15.21_1	c18acquity					-0.00908984665144175	0.950254279848555	0	-0.196508210597193	0.120114680711061	0	-0.132837871508087	0.70926006938854	0	-0.200693753607423	0.125555878697696	0	0.357693484711161	1.10253527688961	M797T15	796.9746	912.324			3	NA	
M797.0114T0.89	c18acquity					-0.0436352887805445	0.90918773837754	0	-0.0899229864432929	0.613798466085273	0	-0.0549899079650853	0.907131610363961	0	0.306141587672288	0.0556163756873676	0	0.30480404812466	0.604538718913167	M797T1.1	797.0114	53.529714	[2405][M+2]+		7	NA	
