variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M429.2619T8.6	c18hypersil					-0.20898350107429	0.853547451998577	0	0.0400239264304432	0.99041322845278	0	-0.773177455487385	0.557990042185054	0	-0.764575912710287	0.495553366808327	0	0.268752589038769	0.998486700931436	E	E	E	E	E	E											M429T9	429.261875438744	516.07074371086			3063	NA	
M429.3008T8.68	c18hypersil					0.56768808752178	0.27274621611315	0	1.91791397167096	0.00679470480392767	1	-0.0739201398631053	0.904383613596196	0	1.21896286463956	0.0519987341997119	0	0.448921955082809	0.172980467573498	E	E	E	E	E	E											M429T9.1	429.300826951037	520.860141350686			2910	NA	
M429.3757T16.47	c18hypersil					-1.40208963212899	0.134087023081703	0	-0.843795671772426	0.473492131036536	0	-2.75770924311529	0.228586940166186	0	-2.69484967045779	0.149987053184012	0	0.918019557782083	1.37763287843392	E	E	E	E	E	B											M429T16	429.375666574017	988.120769552371			2235	NA	
M429.494T4.63	c18hypersil					-0.275497898429979	0.236293067179675	0	0.217936075086236	0.505151820668118	0	-0.092170581288201	0.747012138824594	0	0.123266095001378	0.613211817840992	0	0.83297182535816	1.07113980882074	E	E	E	E	E	E											M429T5.2	429.494026437603	277.556094452281			90	NA	
M430.2014T7.95	c18hypersil					-0.0123543816131271	0.894888155362756	0	-0.278084069981515	0.259975117265252	0	-0.350977456486859	0.241452567930136	0	-0.664542742271236	0.00226337299750134	1	0.0989594050705723	1.31256906074057	E	E	E	E	E	E											M430T8	430.201449837181	476.899575563701			1380	NA	
M430.2245T1.79	c18hypersil					-0.645296589681648	0.0253361000465296	1	-0.136002355168078	0.679000185754621	0	-0.282613721733911	0.604360256336392	0	-0.0728186151079431	0.9148329544105	0	1.18959910015877	0.228199945411414	E	E	E	E	E	E											M430T2	430.224520134875	107.377180462361		[M+Na+NH3]+ 390.199	63	NA	
M430.7303T4.22	c18hypersil					-0.243418925121405	0.78905157595293	0	0.715177012174514	0.390364694171073	0	0.0660502193648682	0.930878637620179	0	0.297821850466386	0.504912166796968	0	0.325521962197452	0.187993482207738	E	E	E	E	E	E											M431T4	430.730313353376	253.202586089711		[3M+Na+K]2+ 266.5 [3M+H+K]2+ 273.84 [M+K]+ 391.773 [M+Na]+ 407.738	49	NA	
M431.0289T5.21	c18hypersil					0.0661183336066085	0.767629487826528	0	0.705385287890522	0.0784456889550203	0	-0.123862044210636	0.758613446846288	0	0.424542722767324	0.200570565919095	0	0.216133585336229	0.696666091182253	E	E	E	E	E	E											M431T5	431.028882190511	312.658751113786		[M+K]+ 392.068	70	NA	
M431.2001T1.54	c18hypersil					0.153739860604974	0.90429064639274	0	-0.747774938013304	0.399481294768173	0	-0.165986759898953	0.895239528378817	0	-0.65216986146681	0.406977029727238	0	0.326341994007945	0.529466578860882	E	E	E	E	E	E											M431T2	431.200067484241	92.1745895038239			2597	NA	
M431.2295T5.21	c18hypersil					0.090054574042151	0.738303080136228	0	0.543064267990186	0.193917117757562	0	-0.09801271899528	0.827374793596346	0	0.313999982650165	0.401626452918117	0	0.23087780057825	0.653686950086522	E	E	E	E	E	E											M431T5.1	431.22946733337	312.69444082449		[M+K+NaCOOH]+ 324.278 [M+Na+NaCOOH]+ 340.252 [M+Na+HCOOH]+ 362.233	70	NA	
M431.2508T5.21	c18hypersil					-0.676627164082076	0.0336527575611886	1	-0.171778506523214	0.647654277773672	0	-0.383793233420171	0.320355822320764	0	-0.281809950483268	0.438965461989977	0	1.20331458083928	1.64609199777156	E	E	E	E	E	E											M431T5.2	431.250790800106	312.306952472998			2645	NA	
M431.3171T10.88	c18hypersil					-1.50278156274839	0.292325602857266	0	-0.406105458494393	0.82982820185507	0	-2.11771564047406	0.295785686343141	0	-2.73565986085865	0.0850025420565451	0	0.616751649594994	1.1905166690685	E	E	E	E	E	B											M431T11	431.317125665095	652.554643085461			17	NA	
M431.4302T5.21	c18hypersil					-0.192803175067514	0.810923247351528	0	0.931517176272557	0.0833346783737318	0	-0.144791305051267	0.775325870776462	0	0.363836618684584	0.393645717929076	0	0.242165125929798	0.79402819281016	E	E	E	E	E	E											M431T5.3	431.430215170357	312.694141146201		[M+Na]+ 408.446	70	NA	
M431.5844T5.19	c18hypersil					-1.50810831660423	0.0120495060357833	1	0.0560150958976369	0.957765670153662	0	-1.05367790897001	0.207306814736053	0	-0.299760763239616	0.75515072582895	0	1.39392616743775	1.69577660603834	E	E	E	E	E	E											M432T5	431.584384124438	311.447021428568			2653	NA	
M431.6305T5.21	c18hypersil					0.743458054564796	0.484354824495397	0	1.47713060082366	0.302960114246187	0	-0.350341140337862	0.898080346573707	0	0.576402827772045	0.815131368287854	0	0.247245127118156	0.659543067383556	E	E	D	E	E	B											M432T5.1	431.630489253159	312.727057273884		[M+K]+ 392.663 [M+Na]+ 408.648	70	NA	
M432.1733T0.81	c18hypersil					-0.437794170162817	0.00912627652577189	1	0.0568201710753549	0.929679782331837	0	-0.12768170294083	0.572233738964288	0	-0.0100285952009358	0.984458607640211	0	1.56926342247466	0.999136456055817	E	E	E	E	E	E											M432T1.1	432.173278745582	48.8051391122345	[863][M]+		4	NA	
M432.1774T1.85	c18hypersil					-0.947432209193808	0.000409082510660712	1	0.119541474232385	0.90239878677424	0	-0.274385226988763	0.43009605641713	0	-0.120537636952452	0.742888931928419	0	1.87234003923568	1.46997745415364	E	E	E	E	E	E											M432T2.1	432.177390597974	111.264015272867			2	NA	
M432.2125T2.91	c18hypersil					-0.383766516673418	0.485681063409685	0	-0.0515253851460287	0.932587268905244	0	-0.424005604060294	0.634785078462335	0	0.0347403113255567	0.963214325503891	0	0.474043473918739	0.328218072092602	E	E	E	E	E	E											M432T3.1	432.212469969562	174.875247508231			60	NA	
M432.2402T4.56	c18hypersil					-0.404048920211137	0.237800112022602	0	0.426348425799072	0.323038235032179	0	-0.255813584828756	0.628376668626542	0	0.0057487196413355	0.981824944010095	0	0.771056856741204	0.627263005934508	E	E	E	E	E	E											M432T5.3	432.240201446503	273.704894904905		[3M+2Na+K-H]2+ 260.187	90	NA	
M432.2532T5.32	c18hypersil					-0.20444497449664	0.501401580569436	0	-0.702295237204872	0.0974745573864692	0	-0.115222119420512	0.867390923432154	0	-0.592534650256603	0.10923815497419	0	0.346997350381585	0.0521520707490342	E	E	E	E	E	E											M432T5.4	432.253161848731	318.953389573699			16	NA	
M432.4081T4.56	c18hypersil					-1.15893177371586	0.00224431752070377	1	0.00959754385633715	0.908365397653783	0	-0.137865237847416	0.761143167865049	0	-0.141478816834988	0.721274008050787	0	1.71521162974915	0.572348652733365	E	E	E	E	E	E											M432T5.6	432.408128135258	273.384222246654			3012	NA	
M432.6265T4.8	c18hypersil					-0.670926187564058	0.503109869377435	0	0.0904641501785779	0.981368671416929	0	0.615361393450319	0.680382527526958	0	0.752549464812507	0.537647736640816	0	0.45569776704304	1.15183180877288	E	E	E	E	E	E											M433T5	432.626456901035	287.928161691165			1349	NA	
M432.8271T4.8	c18hypersil					-0.550003770853857	0.580228532051382	0	0.0858468386245583	0.978609180988938	0	0.597500325044766	0.685979503405316	0	0.834401142948298	0.478620251721727	0	0.410707389940127	1.11776931903483	E	E	E	E	E	E											M433T5.1	432.827133703753	287.917737155643			1350	NA	
M433.0276T4.8	c18hypersil					0.0647925140410823	0.996229678788814	0	-1.03457306990869	0.648672155308497	0	1.20948162990582	0.616361958731068	0	-0.165144833439607	0.938780130432817	0	0.0751946739491073	1.30359138620017	E	E	E	E	E	E											M433T5.2	433.02764541164	287.902214388582		[M+H]+ 432.023	33	NA	
M433.108T0.94	c18hypersil					0.125068871998966	0.514334390048782	0	0.0206560284710271	0.927758194844692	0	0.186771438942706	0.442014017765407	0	-0.0867277481956314	0.693271912815171	0	0.591955995682347	1.15433366108541	E	E	E	E	E	E											M433T1	433.108004684052	56.1768183093803		[2M+3H]3+ 648.158	3	NA	
M433.2428T9.79	c18hypersil					-0.0176418961964337	0.854862232099419	0	-0.282706949594989	0.185806430016358	0	0.0109757014080856	0.956526217284888	0	-0.184162389953858	0.369682994101317	0	0.175713423155159	0.133476237166504	E	E	E	E	E	E											M433T10	433.242845877911	587.280047625883	[864][M+1]+		20	NA	
M433.25T5.02	c18hypersil					0.794341251766268	0.000266144459208976	1	0.0192553988886779	0.820045553266031	0	0.0990623200138927	0.797902306485527	0	0.00388006107162653	0.999984248857139	0	2.05482724053885	0.673353827057048	E	E	E	E	E	E											M433T5.3	433.249951420801	300.990646877626		[M+H]+ 432.246 [2M+3H]3+ 648.372	8	NA	
M433.4776T3.94	c18hypersil					-0.0354200292524212	0.91347296578046	0	-0.103512512747914	0.839343149282942	0	0.158397715294804	0.72700076603328	0	-0.325549442561226	0.401803613942314	0	0.0721733287664201	0.502828420670075	E	E	E	E	E	E											M433T4.1	433.477572346009	236.386212195056			2052	NA	
M433.7285T3.94	c18hypersil					-0.276401370278002	0.318196004159628	0	-0.20253284573905	0.583992223949658	0	-0.323168010251715	0.571057221734662	0	-0.607423609136426	0.135902337118812	0	0.562059164351686	0.566384751815884	E	E	E	E	E	E											M434T4	433.728475865199	236.467508740077			2053	NA	
M433.8364T5.43	c18hypersil					-1.12075123977572	0.0864453215965576	0	0.260823045169095	0.869018533582614	0	-0.211868285526123	0.642652988261584	0	0.42469295772489	0.264822844043218	0	1.10661437995341	0.160539922315411	E	E	E	E	E	E											M434T5.1	433.836410668736	325.570680575503		[M+Na]+ 410.842	16	NA	
M433.9981T4.23	c18hypersil					-0.964070167040436	0.000313513826116225	1	0.391247673315728	0.296059096339395	0	-0.141362246871623	0.625240378936502	0	0.21255474042627	0.388313384541897	0	1.7583020720821	0.844070593033916	E	E	E	E	E	E											M434T4.1	433.998071878916	253.818474946328			49	NA	
M434.037T5.42	c18hypersil					-0.996085917510184	0.0550670022208324	0	0.123954842027839	0.954067249434956	0	-0.157109825514945	0.761143167865049	0	0.365820629699272	0.396912026212546	0	1.15888685919886	0.0898884925821249	E	E	E	E	E	E											M434T5.2	434.037038799601	325.487891149256			16	NA	
M434.089T2.51	c18hypersil					0.921450325396103	0.0220370344495388	1	-0.295036757290157	0.700957161824259	0	0.916086498223363	0.106875477415249	0	0.159297469726873	0.822208349761859	0	1.37146655143208	2.40603944031576	E	E	E	E	E	E											M434T3	434.089040337544	150.896029924999		[M+Na]+ 411.11	2452	NA	
M434.1141T5.15	c18hypersil					-0.12317400435936	0.897575458478471	0	0.862686809516022	0.053894340029022	0	0.572495662463087	0.183659496671512	0	0.623995472316274	0.0552259135206356	0	0.173415955657162	1.52624254433977	E	E	E	E	E	E											M434T5.3	434.114120596977	308.82706649907			2640	NA	
M434.1683T1.94	c18hypersil					-1.58768810041333	0.00355738681891998	1	0.465991782757643	0.647654277773672	0	-0.678469671116591	0.237854398140484	0	0.0955916832313246	0.847058772546878	0	1.59446862553996	1.73635689620939	E	E	E	E	E	E											M434T2	434.168336428051	116.533407156836			2814	NA	
M434.181T4.25	c18hypersil					0.0830858305196394	0.741902281210947	0	-0.0944239387397161	0.785163852297822	0	-0.0823007139951883	0.813731324531955	0	-0.068163095563893	0.833749819294823	0	0.156163953679517	0.686884799451723	E	E	E	E	E	E											M434T4.2	434.18098789332	254.966542606931		[M+H]+ 433.171	49	NA	
M434.1944T5.7	c18hypersil					0.600521801501062	0.172652617336805	0	-0.476428179004071	0.430521868402409	0	0.442870664103042	0.370054004546417	0	-0.523118736796427	0.213646550890103	0	0.823251690587036	1.15086730435962	E	E	E	E	E	E											M434T6	434.194392234508	342.240837129958		[M+Na]+ 411.203	58	NA	
M434.2492T4.23	c18hypersil					-1.04808197653386	0.0172769000447696	1	0.212538845669828	0.850703942373704	0	-0.442312017963578	0.499413499418675	0	0.112970102226729	0.847477664823248	0	1.25181619982373	0.61815366595476	E	E	E	E	E	E											M434T4.3	434.249208327153	253.700752093342			49	NA	
M434.2522T3.51	c18hypersil					-0.184830403791405	0.677254709697696	0	-0.737803876009423	0.250201507159446	0	0.207096176018959	0.653046674158736	0	-0.538427826562719	0.148122219925211	0	0.22441694353578	0.137907666370304	E	E	E	E	E	E											M434T4.4	434.252231932321	210.483649044921			2957	NA	
M434.4691T5.29	c18hypersil					0.592556760147664	0.0276869013338525	1	-0.178445928572629	0.739615376412573	0	-0.359801895563082	0.691449163364035	0	-0.388795982911001	0.613211817840992	0	1.46473177495401	0.432198821451865	E	E	E	E	E	E											M434T5.4	434.469124048668	317.459180191917		[M+Na+HCOOH]+ 365.463	16	NA	
M434.4755T2.61	c18hypersil					0.439305389115313	0.816324375077353	0	-2.31984818848414	0.0492607012852539	1	-0.159819253071129	0.982941866199134	0	-3.08366603253229	0.00100787383718843	1	0.361011254235971	0.236867318643027	E	E	E	E	E	E											M434T3.2	434.475517235686	156.825528295542		[M+H]+ 433.463	82	NA	
M434.7198T5.29	c18hypersil					0.607968848675245	0.0383328880654755	1	-0.120751806206643	0.876607497510704	0	-0.131244555172193	0.82357576193114	0	-0.0245439753832635	0.976375935626095	0	1.30319423660695	0.332769276999094	E	E	E	E	E	E											M435T5	434.719849007748	317.516768308893			16	NA	
M434.917T4.39	c18hypersil					1.19447306548938	0.161033995300428	0	-0.557093318173576	0.704113589664954	0	0.2171297882311	0.891586142779932	0	-0.6320246984512	0.639475711061768	0	1.01505275644542	0.761084679272505	E	E	E	E	E	E											M435T4	434.917045613501	263.337464327987			2054	NA	
M435.1783T5.86	c18hypersil					-0.31232561850746	0.351468992981315	0	0.63898090331582	0.0611744713379217	0	-0.25712480493624	0.424060833616866	0	0.65478694282012	0.0117849949569925	1	0.519116480292954	1.07821414547267	E	E	E	E	E	E											M435T6	435.178268901897	351.683601564031			2853	NA	
M435.4839T5.19	c18hypersil					0.14675869200717	0.733063818265354	0	-0.482544060216307	0.190064818784542	0	-0.373283143289116	0.449696498529261	0	-0.657159356574775	0.0642826020799726	0	0.339018123593251	0.835076685476696	E	E	E	E	E	E											M435T5.1	435.483927603394	311.19681124954		[M+Na]+ 412.488	70	NA	
M435.7483T5.13	c18hypersil					-1.8269456184456	0.00466980788364858	1	0.733891414600199	0.467346052684335	0	-0.308989626150392	0.405603884289939	0	0.288852588147327	0.374595445067867	0	1.58573083391968	1.42194124962524	E	E	E	E	E	E											M436T5	435.748301593948	307.926089720064	[868][M]2+	[3M+H+K]2+ 277.175	94	NA	
M436.104T1.16	c18hypersil					0.733999070310405	0.180424878284907	0	-0.653346938472556	0.363432938023386	0	0.863784893509154	0.157499690207074	0	0.062933923108881	0.97030631909982	0	0.911510036972865	2.11770035926079	E	E	E	E	E	E											M436T1.1	436.104017155837	69.8689759551921			1689	NA	
M436.1247T1.34	c18hypersil					-3.38340546972603	0.00878181417251425	1	-0.0219183045616607	0.902883051365282	0	-0.549043304608592	0.558263184780413	0	0.665966669259918	0.402872807648102	0	1.42008203196215	1.20264410935051	E	E	D	E	E	E											M436T1.2	436.12470968483	80.3886098568924		[3M+Na+K]2+ 270.092	56	NA	
M436.2131T6.33	c18hypersil					-0.33258959918186	0.494848402883552	0	0.580241797278143	0.284013368077695	0	0.245317585580095	0.799651204594139	0	1.00647781417548	0.0682953243122165	0	0.458329010679145	0.666104290498983	E	E	E	E	E	E											M436T6	436.213129416881	379.833015076018		[M+Na]+ 413.23 [M+H-C4H8]+ 491.259	64	NA	
M436.231T2.92	c18hypersil					-0.411077010578307	0.14660262490747	0	0.299131245185727	0.451626597605284	0	-0.318154600798122	0.505227704386333	0	0.478799926810369	0.225799941690977	0	0.904910064596426	1.06806512742585	E	E	E	E	E	E											M436T3	436.230964021726	174.972216854143		[2M+H+K]2+ 416.244	2376	NA	
M436.4118T5.65	c18hypersil					-2.11399363879355	1.55533899714901e-05	1	0.0359838584674002	0.870981490440787	0	-1.04932647463876	0.163035040138932	0	-0.254977561597615	0.77194051258826	0	2.03086425161812	1.78169648268388	E	E	E	E	E	E											M436T6.1	436.411755865441	338.883509704166			85	NA	
M436.5789T5.65	c18hypersil					-2.14105947559819	0.000407299232238696	1	-0.158100964367042	0.72044381449789	0	-0.857087065286818	0.286418972510287	0	-0.270388517497006	0.774153305317956	0	1.78183761952972	1.47189331274205	E	E	E	E	E	E											M437T6	436.578881064369	338.97462945935			85	NA	
M437.1354T1.11	c18hypersil					0.954160057005417	0.000359905875523122	1	-0.230876066204598	0.653199270440704	0	-0.073246352624242	0.928835677436682	0	-0.385422264914496	0.393787265823353	0	1.94695618051722	0.11570833943919	E	E	E	E	E	E											M437T1	437.135404598626	66.6979553158783		[2M+2K-H]+ 180.108	7	NA	
M437.1508T5.86	c18hypersil					0.404112600361568	0.0292911475418939	1	-0.0265261969027772	0.995888201974199	0	-0.140958304671775	0.678511653229181	0	-0.190231306418992	0.485196682148483	0	1.35757190674437	0.844118794473503	E	E	E	E	E	E											M437T6.1	437.150835736636	351.405978613441			2848	NA	
M437.2643T4.54	c18hypersil					-0.0557442678354825	0.858877330243346	0	-0.172806319299587	0.714012468442643	0	-0.225440393555894	0.696445140250387	0	-0.0652755905922611	0.927533039523261	0	0.170847621184513	1.04886900510205	E	E	E	E	E	E											M437T5.1	437.264273679124	272.383797073066		[M+H-NH3]+ 453.287	77	NA	
M437.3059T9.18	c18hypersil					0.0106535812197084	0.993778547528183	0	-0.106669513238399	0.826208224283954	0	-0.134468583780707	0.760965810448145	0	-0.253450648111182	0.444620184914961	0	0.157557393691628	0.66411167598986	E	E	E	E	E	E											M437T9	437.305902347736	550.70839862359	[873][M]+		911	NA	
M437.5972T4.7	c18hypersil					1.55085473549518	0.193313474101612	0	0.416875448993181	0.784653772903318	0	1.28248490869922	0.493894182029434	0	0.851392964867642	0.624004878916936	0	0.895571519144458	1.46589518166409	E	E	E	E	E	E											M438T5	437.5972019121	281.737388589258		[3M+3K-H]2+ 253.099	71	NA	
M438.2141T4.71	c18hypersil					-0.676270534173677	0.00681654301249676	1	0.0540232077114648	0.992500928918193	0	-0.383639725680938	0.21804512429365	0	0.177318767313736	0.50747245359931	0	1.5186029006682	1.17108325288686	E	E	E	E	E	E											M438T5.2	438.214072622493	282.838956468663	[875][M]2+		71	NA	
M438.2272T5.08	c18hypersil					-0.429253566890319	0.584675491445578	0	1.0028322904021	0.202436954200506	0	-0.124564681957997	0.872657160835075	0	0.399932745377411	0.53773565406366	0	0.368645031570242	0.455290601275227	E	E	E	E	E	E											M438T5.3	438.227238536277	305.042038615268			3060	NA	
M438.2512T4.04	c18hypersil					-3.80361773259066	0.00211927771924404	1	-0.220852085375894	0.80143464280559	0	-0.799601660792447	0.157499690207074	0	-0.0400287587571082	0.988555637714987	0	1.59444958264674	2.33887164336766	E	E	E	E	E	E											M438T4.1	438.251190249775	242.639577671025			2056	NA	
M438.3092T9.18	c18hypersil					0.0794445320353017	0.916012906355682	0	-0.275152321520396	0.693211390626851	0	-0.198126885058969	0.790413819392742	0	-0.312835600965309	0.586476222766496	0	0.30220377595176	0.0501463580651214	E	E	E	E	E	E											M438T9	438.309232180137	550.663618741428	[873][M+1]+		898	NA	
M438.5503T4.51	c18hypersil					-0.824586181181294	0.000328117270593035	1	-0.148869458301693	0.476912446481215	0	-0.295706136318762	0.396588011664937	0	-0.0738744603519557	0.86731869490612	0	1.65847823072199	1.02661205228829	E	E	E	E	E	E											M439T5	438.550278108634	270.807035069104		[M+Na]+ 415.558	77	NA	
