variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	limma2ways_WT.LAT_diff	limma2ways_WT.LAT_BH	limma2ways_WT.LAT_signif	limma2ways_M.F_diff_LAT	limma2ways_M.F_BH_LAT	limma2ways_M.F_signif_LAT	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M634.3724T15.2	c18acquity			4		0.149493146897811	0.79459180242381	0	-0.285158011045837	0.0943349282356343	0	-0.0122885556437442	0.994819365619561	0	-0.288701119301901	0.0385316441168949	1	0.16922860812209	E	E	E	E	E	E	M634T15.3	634.372404932333	911.539196556306			70	NA	
M635.27T14.7	c18acquity					-0.0367364278580489	0.927738362346895	0	-0.0621011405859146	0.602472233435709	0	-0.106361591725983	0.713605707178803	0	-0.0766972417154363	0.512241731824222	0	1.02510408152419	E	E	E	E	E	E	M635T15	635.270019038857	882.267144938862	[426][M+1]-		11	NA	
M635.3367T15.4	c18acquity					0.162458030516467	0.680497481533473	0	-0.159477653187206	0.345935953923253	0	0.149428977582868	0.709719874300184	0	-0.258304775892158	0.0858222144046432	0	1.06014801458528	E	E	E	E	E	E	M635T15.1	635.336692668795	921.865869255162	[428][M+1]-		62	NA	
M635.3372T15.6	c18acquity					-0.0125536317903379	0.945915415289216	0	-0.0462963107283922	0.438531469372098	0	0.0307408059044967	0.874113498865626	0	-0.0169730259617484	0.800382692103393	0	0.199398371299935	E	E	E	E	E	E	M635T16	635.337163594795	936.332715660234	[427][M+1]-		17	NA	
M636.2611T14.5	c18acquity			4		0.00486375831634689	0.996337640531102	0	-0.121930247247157	0.300521482552691	0	-0.133767833055559	0.654002778986784	0	-0.214284168056606	0.0307741898695331	1	1.66503790977225	E	E	E	E	E	E	M636T14	636.261064767353	869.453140444182	[430][M]-	[M+Cl+CF3COOH]- 467.301 [M+Cl]- 601.292 [M-H]- 637.268 [M-H-COCH2]- 679.284	36	NA	
M636.2612T14.7	c18acquity					-0.00660277228331552	0.954784976283884	0	-0.071083930902871	0.165614927667788	0	-0.0443502705365031	0.814391099040676	0	-0.0874366609255617	0.132971808989504	0	0.581113146246975	E	E	E	E	E	E	M636T15	636.261174491353	882.026665265106	[429][M]-	[M-H-CO]- 665.263 [M-H-COCH2]- 679.284	11	NA	
M636.3401T15.6_2	c18acquity					-0.0234811050566854	0.940505501151912	0	-0.108176181392112	0.291072777919879	0	0.0388108070736628	0.903232634700136	0	-0.0313793226425343	0.781520610527719	0	0.291997258454784	E	E	E	E	E	E	M636T16.1	636.340101441613	936.399142082394	[427][M+2]-		17	NA	
M636.9841T0.8	c18acquity					-0.0120492365377576	0.996337640531102	0	0.255209705149049	0.133475569609302	0	0.155357382492264	0.77152008244067	0	0.280418811344243	0.0908978370980614	0	1.04638033085116	E	E	E	E	E	E	M637T1	636.984077211755	47.3229102632177		[M-H-CH4]- 654.02	18	NA	
M637.2634T14.5	c18acquity			4		-0.0569663595350143	0.823609279872425	0	-0.118723058735364	0.224128850394686	0	-0.134287135175267	0.66630674953977	0	-0.219959364791679	0.034651471992107	1	1.38824308450344	E	E	E	E	E	E	M637T14	637.263438315925	869.381373339936	[430][M+1]-		36	NA	
M637.2636T14.7	c18acquity					0.00459530699692934	0.999861134479263	0	-0.0641020925869853	0.259734434267302	0	-0.0127282642659399	0.965413576387071	0	-0.101006097138717	0.104426600079938	0	0.118449747434243	E	E	E	E	E	E	M637T15	637.263637611114	882.037783397118	[429][M+1]-		11	NA	
M637.2647T14.9	c18acquity					0.0698729242776306	0.935664990862925	0	0.00156712564835892	0.988274365866143	0	-0.125430044472379	0.874113498865626	0	-0.344490186208093	0.113374252673911	0	0.511873012778428	E	E	E	E	E	E	M637T15.1	637.264728006277	896.719216629984	[431][M+1]-		742	NA	
M637.2856T15.6	c18acquity					-0.0497847246577585	0.881006911818412	0	-0.101400537918304	0.409381044064297	0	0.0878085163480602	0.796456067623698	0	-0.0617148451047616	0.60174096816628	0	0.920413782892351	E	E	E	E	E	E	M637T16	637.285565564614	936.297550672224	[432][M+1]-		17	NA	
M638.2647T14.5	c18acquity			4		0.0495106838585215	0.945915415289216	0	-0.127125303300163	0.418824606846659	0	-0.0566284544344615	0.903232634700136	0	-0.312589321071357	0.00556025936023425	1	0.657493899547444	E	E	E	E	E	E	M638T14	638.264697636204	869.359095601212	[430][M+2]-		36	NA	
M638.2648T14.7	c18acquity					0.0373509379538639	0.921876170343687	0	-0.0829295720373651	0.340895313495884	0	-0.031418619480581	0.923111562090951	0	-0.119145811606753	0.150538516757631	0	0.145314812740525	E	E	E	E	E	E	M638T15	638.264838092305	882.047742794454	[429][M+2]-		11	NA	
M638.2766T15.4	c18acquity			4		0.00395816815448846	0.972248560670953	0	-0.307507603595193	0.0205210108704992	1	0.0292637094164956	0.923111562090951	0	-0.281691002208078	0.0288074570184297	1	0.132154998468464	E	E	E	E	E	E	M638T15.1	638.276585482814	921.90691677714	[435][M]-	[M+Cl]- 603.307 [M-H]- 639.284	62	NA	
M638.2767T15.6	c18acquity					0.0192523813127483	0.954344639369371	0	-0.083179164204644	0.160035677654509	0	0.0438519445737331	0.79419035909276	0	-0.0973881803851295	0.0941608865169055	0	0.923956608828122	E	E	E	E	E	E	M638T16	638.276695752322	936.350562653802	[436][M]-		17	NA	
M638.2978T16.8	c18acquity			4		0.0403222112105404	0.918402882353964	0	0.00554250748083973	0.95766881774768	0	0.167258938264203	0.43491992325022	0	0.243570264025218	0.00586246613962775	1	1.58102764684478	E	E	E	E	E	E	M638T17	638.297779967433	1009.22510096137		[M-H-COCH2]- 681.322	19	NA	
M638.3553T16.8	c18acquity					-0.013926829640706	0.972248560670953	0	0.00413474125924829	0.988274365866143	0	0.0917744677464469	0.801005451933155	0	0.0846557208862766	0.517232699112973	0	0.42705759100825	E	E	E	E	E	E	M638T17.1	638.355262901458	1009.66795866741	[433][M+2]-		19	NA	
M639.2792T15.6	c18acquity					-0.000813587114153691	0.964286775310613	0	-0.128115291276416	0.00936524039991056	1	0.039221388185771	0.79539911537782	0	-0.0957591698830793	0.0691173910691595	0	1.00265161102248	E	E	E	E	E	E	M639T16	639.279222666562	936.332715660234	[436][M+1]-		17	NA	
M639.2793T15.4	c18acquity			4		-0.0299713748035106	0.921876170343687	0	-0.300350648429356	0.0181554728063608	1	-0.0477649829203948	0.923517033664289	0	-0.317177247801498	0.0141102862440677	1	0.434496824940741	E	E	E	E	E	E	M639T15.1	639.279310673919	921.918370604814	[435][M+1]-		62	NA	
M640.1957T14.6	c18acquity			4		0.0408125205764698	0.960839938919673	0	-0.219413815255235	0.0699353116362386	0	0.0995995274783859	0.680340858812062	0	-0.315964799148619	0.0018545548483841	1	0.797287500776937	E	E	E	E	E	E	M640T15	640.19574019544	877.856591857716			997	NA	
M640.256T15	c18acquity					-0.0515366100737911	0.839784475374162	0	-0.170700010455336	0.0984191552059715	0	-0.00996408410403582	0.976528203360806	0	0.0133046835779815	0.918905640729233	0	0.370214907588068	E	E	E	E	E	E	M640T15.2	640.255968687898	897.787167387984	[439][M]-	[M-H]- 641.263	26	NA	
M640.2923T16.8	c18acquity			4		-0.054537025114227	0.823609279872425	0	0.148990971921801	0.0249210074467458	1	0.0386789245204362	0.874113498865626	0	0.155639977120023	0.0109228309163139	1	0.538311670844565	E	E	E	E	E	E	M640T17	640.292345503091	1009.2473831478	[440][M]-	[M+Cl]- 605.323 [M-H]- 641.3	19	NA	
M640.362T15.5	c18acquity			4		0.0226578556655497	0.986386271692271	0	-0.596241798806787	0.00715329902579565	1	0.130686494656706	0.77718768220781	0	-0.586294441118218	0.0013399119764305	1	0.559572668717339	E	E	E	E	E	E	M640T16.1	640.362018300881	932.931521939322	[442][M]-	[M-H]- 641.365	176	NA	
M640.9112T0.8	c18acquity					-0.0371372982614933	0.913431382771301	0	-0.111008334756008	0.299770173159287	0	-0.121386346852839	0.671185535663937	0	-0.0807450743538336	0.497919018969301	0	1.25072338101306	E	E	E	E	E	E	M641T1	640.911207303067	48.2209180615112		[M-H-C5H8O4]- 773.958	18	NA	
M641.2948T16.8	c18acquity			4		-0.0581676825060544	0.813312400337013	0	0.157399129431758	0.0161199347751357	1	0.0141862315163532	0.976528203360806	0	0.201194217250862	0.00198843362465406	1	0.0531788948596469	E	E	E	E	E	E	M641T17	641.294843502629	1009.26460666249	[440][M+1]-		19	NA	
M641.365T15.5	c18acquity			4		0.0254934365269524	0.996337640531102	0	-0.232059070725033	0.272097559838302	0	-0.0924184689578933	0.907729667845992	0	-0.416040493064411	0.0307741898695331	1	0.44721460669502	E	E	E	E	E	E	M641T16.1	641.364959825268	932.825114781756	[442][M+1]-		1991	NA	
M642.296T16.8	c18acquity					-0.111307878736454	0.704804615460212	0	0.181934357164979	0.0794317395672436	0	0.0643930633842142	0.864998730012924	0	0.184751600532312	0.0554887440653059	0	0.713734990976534	E	E	E	E	E	E	M642T17	642.296018035334	1009.24727994442	[440][M+2]-		19	NA	
M642.3958T18.2	c18acquity					-0.183191752538006	0.66896794064537	0	0.031807018348605	0.948466019148257	0	-0.30418461997801	0.410333535894652	0	-0.0197141512418408	0.969902804065381	0	2.0445236366504	E	E	E	E	E	E	M642T18	642.395843216457	1090.51075320066	[444][M]-		643	NA	
M643.2976T16.8	c18acquity			4		-0.0877884493259753	0.82267569217516	0	0.101742632332092	0.47608936644579	0	0.0346842353630628	0.95001140264852	0	0.251501175909784	0.0307130030192585	1	0.0144561741635587	E	E	E	E	E	E	M643T17	643.297580199539	1009.55586631366	[440][M+3]-		19	NA	
M645.2006T14.6	c18acquity			4		-0.122555075900994	0.655034468329351	0	-0.275177165674835	0.0251130160378591	1	-0.186195013553178	0.438857582562372	0	-0.312170223396466	0.00214478573669989	1	1.56131437800636	E	E	E	E	E	E	M645T15	645.20058565369	877.967167020006			998	NA	
M648.2923T14.7	c18acquity					-0.145212110180653	0.606533023327339	0	-0.132914986427648	0.295774467692891	0	-0.159576912905234	0.636342544374103	0	-0.0795532016009464	0.573424775397274	0	1.65019635778751	E	E	E	E	E	E	M648T15	648.292278001134	883.83587649294			172	NA	
M650.3078T15.6	c18acquity					-0.0618990652405884	0.882205649871352	0	0.0895745928417906	0.51545438169808	0	0.0151879982498784	0.970245840804342	0	0.0918185222647967	0.345632336551558	0	0.284364185454139	E	E	E	E	E	E	M650T16	650.307845075952	936.291648411234			17	NA	
M650.8677T0.8	c18acquity					0.304259023640084	0.565100249496826	0	-0.387956301603836	0.0941212209415359	0	0.269201132150213	0.591111290630394	0	-0.369818578756396	0.0560025442133491	0	1.14210544485371	E	E	E	E	E	E	M651T1	650.867747210754	46.2402993463558		[M+Cl+NaCOOH]- 547.912	139	NA	
M651.9561T0.8	c18acquity					0.0893879961037811	0.799959440682813	0	0.224917396813193	0.0932250551693476	0	-0.120893779676571	0.753804804723443	0	0.115317018226582	0.394508321000179	0	0.837190289575812	E	E	E	E	E	E	M652T1	651.956053139377	48.2209180615112			18	NA	
M652.3233T16.8	c18acquity					-0.00789711386160441	0.996337640531102	0	0.0743881941436388	0.623536620703036	0	-0.0154124823545505	0.960830176910664	0	0.126729640451934	0.286729945676416	0	0.240744131731177	E	E	E	E	E	E	M652T17	652.323295719973	1009.61260121912		[M-H-CO]- 681.322	19	NA	
M652.3444T15.3	c18acquity					-0.0393256032503864	0.927738362346895	0	-0.1239033126202	0.335063565660439	0	-0.180044869408045	0.480562224946938	0	-0.0528401277370456	0.71116943967715	0	1.71452161125021	E	E	E	E	E	E	M652T15	652.344366660254	917.199110244942			1970	NA	
M656.3571T14.7	c18acquity					-0.0173606097141779	0.972248560670953	0	-0.0500885352429865	0.739593720799075	0	0.144463035911938	0.66630674953977	0	0.0976131531984734	0.472670779195863	0	1.32264853270761	E	E	E	E	E	E	M656T15.1	656.357052680486	879.61135526634	[447][M]-		717	NA	
M657.3215T14.7	c18acquity			4		-0.0173394961249702	0.996337640531102	0	0.356337167455834	0.0339185274848353	1	0.149742378600525	0.77152008244067	0	0.389299169568684	0.0129181170298851	1	1.05254924737076	E	E	E	E	E	E	M657T15	657.32145518674	884.466591939696	[446][M+1]-		172	NA	
M658.3339T15.2	c18acquity					-0.0156647890653812	0.964286775310613	0	-0.159477372757257	0.270279524762634	0	-0.302486327192293	0.253661832927855	0	-0.211249507971784	0.108454677107427	0	2.40757316444382	E	E	E	E	E	E	M658T15.1	658.333944865803	911.215520883432			1219	NA	
M658.8895T0.8	c18acquity					-0.0121272158628098	0.94932934699039	0	-0.0242937331415209	0.704543077368222	0	-0.0419789334218592	0.808954915409824	0	0.0171218414401757	0.790510506674701	0	1.08364441237799	E	E	E	E	E	E	M659T1	658.889454729612	48.2279243758711	[449][M+2]-		18	NA	
M660.3489T16	c18acquity					-0.018950274793216	0.972248560670953	0	-0.269215302274672	0.247757771106366	0	-0.0737132250618746	0.923111562090951	0	-0.322325142840779	0.0830738255076899	0	0.639187576454904	E	E	E	E	E	E	M660T16	660.348916927516	959.038423731366		[M+Cl+NaCOOH]- 557.392 [M-H+NaCOOH]- 593.369	184	NA	
M662.2645T14.7	c18acquity			4		-0.0759394240817137	0.939794183386077	0	0.402864021136187	0.00421037028349688	1	0.084754711745326	0.842028958744456	0	0.367073341257433	0.00102793748473008	1	0.819410265093022	E	E	E	E	E	E	M662T15	662.264495239472	883.887779015274	[451][M+2]-		172	NA	
M662.2766T15.2	c18acquity			4		0.0661336708347218	0.939964658706629	0	-0.215899550504808	0.187312352203807	0	-0.0157529938077481	0.988652220958936	0	-0.292662051053739	0.0320984879872219	1	0.166286175369754	E	E	E	E	E	E	M662T15.1	662.276646229025	911.583061942386	[453][M]-		70	NA	
M662.2773T15.5	c18acquity					0.239085588082798	0.755355196658358	0	-0.0234285729279904	0.990620337642445	0	0.0310543813442266	0.96380972940799	0	-0.193099155058052	0.447040827658068	0	0.0933301496979067	E	E	E	E	E	E	M662T16	662.277251153173	932.930138831772			1995	NA	
M663.2661T14.7	c18acquity					-0.0538284160477911	0.964286775310613	0	0.338891116043341	0.024498311523139	1	0.180561167889142	0.709719874300184	0	0.317221303108614	0.0576208494875434	0	1.23472440119728	E	E	E	E	E	E	M663T15	663.266149198524	884.04605386515	[451][M+3]-		172	NA	
M664.1959T14.6	c18acquity			4		-0.0402165065073365	0.839784475374162	0	-0.471428233391071	0.000240999685750032	1	0.0375244869949363	0.890888335881731	0	-0.302858417632381	0.00600119609949463	1	0.168796777134662	E	E	E	E	E	E	M664T15	664.195893546194	875.549030048172	[454][M]-		52	NA	
M664.2558T14.5	c18acquity			4		0.0719694220939093	0.881006911818412	0	-0.170205054348964	0.181795037936054	0	-0.0126866263668521	0.994082422725936	0	-0.377587132746527	0.00222371009326052	1	0.190551709189703	E	E	E	E	E	E	M664T14	664.255755029823	869.528887127346		[M-H-CH2]- 679.284	36	NA	
M664.2562T14.7	c18acquity					0.00965648642565142	0.996337640531102	0	-0.1135285004918	0.145908061412819	0	-0.0364918381239043	0.903232634700136	0	-0.13409456934901	0.0824611139183559	0	0.397483701931967	E	E	E	E	E	E	M664T15.1	664.25623768708	882.047742794454	[455][M]-	[M-H]- 665.263 [M-H-CH2]- 679.284	11	NA	
M664.2924T16	c18acquity					-0.054979066158527	0.913431382771301	0	-0.304579358462757	0.0863480669044365	0	0.0407564016230921	0.923111562090951	0	-0.32308979824402	0.0574785853907843	0	0.00797231324707352	E	E	E	E	E	E	M664T16	664.292368514238	958.90563018486		[M+Cl+CF3COOH]- 495.332	184	NA	
M665.1997T14.6	c18acquity			4		-0.0299604797555659	0.882205649871352	0	-0.464351464206958	0.000549962822756721	1	0.0287711390117593	0.919298315120615	0	-0.430342994992106	0.000706935015781018	1	0.432672612787791	E	E	E	E	E	E	M665T15	665.199652029734	875.563048463592	[454][M+1]-		52	NA	
M665.2584T14.7	c18acquity			4		-0.0275571971149873	0.868583223838076	0	-0.224058704267051	0.00693697865626152	1	-0.0185788586488549	0.969686139760074	0	-0.201762930601472	0.017852100201947	1	0.174449048345929	E	E	E	E	E	E	M665T15.1	665.258448472791	882.006608309538	[455][M+1]-		11	NA	
M666.2716T15.6	c18acquity					0.0207096072885502	0.965908160552772	0	-0.0853565955656439	0.300755942419581	0	0.0290209726870199	0.903232634700136	0	-0.113715609682414	0.161568444653176	0	0.838707820091429	E	E	E	E	E	E	M666T16	666.271610171624	936.361688962242	[457][M]-	[M-H+CF3COOH]- 533.294 [M+Cl+NaCOOH]- 563.313 [M-H+NaCOOH]- 599.29	17	NA	
M666.2716T15.4	c18acquity					-0.105653765287693	0.823609279872425	0	-0.0980142663895585	0.59818949707454	0	0.106003821321019	0.78253606971623	0	-0.196660044454864	0.142199528142597	0	0.966551594025633	E	E	E	E	E	E	M666T15.1	666.271619282645	921.948321828546			62	NA	
M666.3081T17.1	c18acquity			4		0.101195661036595	0.945915415289216	0	-0.874930008047828	1.18479494415381e-07	1	0.201928615035129	0.480562224946938	0	-0.660733432155698	2.56939179157437e-05	1	0.841714848155149	E	E	E	E	E	E	M666T17	666.308141229875	1027.04527468237			854	NA	
M667.2742T15.6	c18acquity					-0.0484161077407386	0.81714082732146	0	-0.101193826775051	0.191649092753001	0	-0.0399786860854174	0.884355975360283	0	-0.0496662213630614	0.576400542838651	0	0.302371602321382	E	E	E	E	E	E	M667T16	667.274208191358	936.332715660234	[457][M+1]-		17	NA	
M668.2526T14.7	c18acquity					0.160396292172308	0.65128544559132	0	-0.0498541821959542	0.837245529524671	0	-0.104979497420166	0.801005451933155	0	-0.0359595224865146	0.850325409938009	0	1.07343413246545	E	E	E	E	E	E	M668T15	668.252557220987	882.762014513298	[455][M+4]-		510	NA	
M668.2874T16.8	c18acquity					-0.112049891294649	0.532372719128794	0	0.0772408805224067	0.429340650243243	0	0.0367669971061098	0.890922369931398	0	0.132153559209291	0.0686364130108555	0	0.304967206315497	E	E	E	E	E	E	M668T17	668.287394081969	1009.50231217396	[459][M]-		19	NA	
M668.2874T16.5	c18acquity			4		-0.266269696802027	0.513583322078456	0	0.431731029606226	0.0127282823608573	1	0.0755491491639546	0.908761168533147	0	0.561323364329251	0.000167591653100452	1	0.0867129547943817	E	E	E	E	E	E	M668T17.1	668.287448206938	990.52132657344			97	NA	
M669.2008T14.6	c18acquity			4		0.0189942672350423	0.96202572642744	0	-0.614752526853275	6.31210207082929e-06	1	0.152154832038903	0.66630674953977	0	-0.497429322947371	0.000609103882107343	1	0.687471979895283	E	E	E	E	E	E	M669T15	669.200754287668	875.674171979778		[M+Cl+HCOOH]- 588.227 [M+Cl+NH3]- 617.203 [M-H+HCOOH]- 624.203	52	NA	
M669.275T15.6	c18acquity					0.173110845106594	0.480232947750222	0	0.0831800567005718	0.471489926949896	0	0.0847422262678652	0.836071821218431	0	0.101196804242987	0.435724490117027	0	0.845552053481298	E	E	E	E	E	E	M669T16	669.274968182856	936.444312711618	[457][M+3]-		17	NA	
M670.2684T15.6	c18acquity					-0.000414912642131782	0.996337640531102	0	-0.0318882284408168	0.828069559771452	0	0.0355434942989721	0.908761168533147	0	-0.130244999974703	0.203811973860133	0	0.443303021709936	E	E	E	E	E	E	M670T16	670.268446155573	936.421826907732	[457][M+4]-		17	NA	
M670.2886T16.8	c18acquity					0.0702992158963625	0.82267569217516	0	0.118562791390215	0.314686558723434	0	0.102406926917233	0.77718768220781	0	0.17925271320439	0.112642673566289	0	1.13237083110138	E	E	E	E	E	E	M670T17	670.288633009023	1009.53246514955	[459][M+2]-		19	NA	
M673.8625T0.8	c18acquity			4		0.0983043710168889	0.713043446254809	0	-0.132301894824352	0.18780017611269	0	0.0237786758912666	0.916493408319435	0	-0.306057104247454	0.00145764119405744	1	0.264298187027509	E	E	E	E	E	E	M674T1	673.862542627355	48.2688397101902	[461][M+1]-		18	NA	
M674.8594T0.8	c18acquity			4		0.0198686016720053	0.994242343696196	0	-0.188570447956792	0.077906664283477	0	0.113513146812585	0.566100592601753	0	-0.254898616107159	0.00286178129386881	1	1.22266737548921	E	E	E	E	E	E	M675T1	674.85937111975	48.2279243758711	[461][M+2]-		18	NA	
M674.9821T0.8	c18acquity					-0.0374543061179526	0.956963237404803	0	-0.0248776195908995	0.91424612922914	0	0.258418218843609	0.43491992325022	0	0.0355175037602642	0.884480080061826	0	2.13397814114442	E	E	E	E	E	E	M675T1.1	674.982058133266	47.1471565387898	[463][M]-	[M-2H+Na]- 654.02	18	NA	
M676.1298T14.6	c18acquity			4		0.0961716167995608	0.918402882353964	0	-0.480610008651729	0.0017605382123516	1	0.0121626452038104	0.961888892416306	0	-0.440701176185604	0.0129181170298851	1	0.0964154529799113	E	E	E	E	E	E	M676T15	676.12978404377	876.679796166906			52	NA	
M676.3054T15	c18acquity					-0.154231744160169	0.480232947750222	0	-0.129222878910937	0.203267878794874	0	-0.127257861033774	0.66630674953977	0	-0.0431766244816316	0.758569830870261	0	1.31907591123051	E	E	E	E	E	E	M676T15.2	676.305356559469	897.634182006528		[M+Cl+NaCOOH]- 573.349	26	NA	
M676.3054T15.3	c18acquity					0.113792792548848	0.538890977861117	0	-0.00773181562630754	0.997647393252023	0	-0.00489639907011252	0.994819365619561	0	-0.104575817798059	0.236631004869611	0	0.28358513846199	E	E	E	E	E	E	M676T15.1	676.305431979693	917.0531528619			1971	NA	
