variableMetadata	MT	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	SPLE	BLK	isotopes	adduct	pcgroup	fold	tstat	pvalue	BiH_Pool_Compounds_QToff_CF_Neg.txt_(MzDelta_Query-Bank(0.005Da)#MzBank#RtQuery#RtDelta_Query-Bank(0.2min.)#RtBank#G#N#compound#composition#exact mass#[(M+H)]+#[(M-H)]-#Masse#Neg Delta ppm#TR)	BiH_AcideAmine_Frag_QTof_CF_Neg.txt_(MzDelta_Query-Bank(0.005Da)#MzBank#RtQuery#RtDelta_Query-Bank(0.2min.)#RtBank#names#M#composition M-H#Masse [M-H]- Th##Masse exp#Tr#Delta Neg ppm)	name	chebi_id	hmdb_id	kegg_id	id_comment	annot_level	annot_confidence
M901.5077T24.7_1	M902T25	901.5077492	901.504441	901.5114954	24.7381194	24.72707372	24.75422557	22	20	2	[601][M]-	[M+Cl+NaCOOH]- 798.546	47	1.364099236	-4.995872293	0.007713068									
M901.5437T24.7_2	M902T25.1	901.5437481	901.5391541	901.5477567	24.73164042	24.72080765	24.91688465	58	51	2	[602][M]-	[M-H]- 902.556 [M-H-CH2]- 916.555	47	1.74582199	-5.230312895	0.025088847									
M901.5958T24.7	M902T25.2	901.5958061	901.5892188	901.6005119	24.714529	24.69750986	24.72882405	41	38	3		[M-H+NH3]- 885.579	116	1.091345595	0.719075278	0.537120409									
M901.8496T0.2_1	M902T0	901.8495806	901.8478708	901.8509336	0.171882624	0.164375	0.172916667	55	52	3		[M-H+NaCOOH]- 834.875 [M-H]- 902.866	15	1.060149296	6.611080965	0.000568405									
M902.3514T0.2_2	M902T0.1	902.3513752	902.3493799	902.3528307	0.171882624	0.164375	0.172916667	55	52	3		[M-H+NaCOOH]- 835.374	15	1.068377415	3.728541232	0.030564331									
M902.4866T24.7	M902T25.3	902.4866158	902.4841645	902.4894065	24.68546764	24.67605485	24.69466329	20	17	3	[603][M]-		818	1.277597243	1.201366373	0.345219476									
M902.511T24.7_1	M903T25	902.5109562	902.5063476	902.5135599	24.73607715	24.72058897	24.74431565	9	9	0	[601][M+1]-		47	1.02382658	-0.189481617	0.865895575									
M902.5474T24.7_2	M903T25.1	902.5473932	902.5421304	902.5507593	24.73364394	24.72335749	24.89982756	40	38	0	[602][M+1]-		47	1.056176593	0.402069558	0.724543099									
M902.8289T0.8_1	M903T1	902.8288545	902.8270794	902.8301368	0.804905584	0.801137907	0.806974998	19	19	0		[M-H-H20]- 921.857	18	547.8679945	-87.41714324	0								4	
M902.852T0.2_1	M903T0	902.8519876	902.8501358	902.8537525	0.171882624	0.164375	0.172916667	53	50	3		[M-2H+Na]- 881.889	15	1.110997781	2.173539185	0.150338007									
M902.8945T0.2	M903T0.1	902.8944756	902.8926466	902.8958675	0.157653082	0.156139286	0.158767442	20	18	2	[604][M]-	[M-2H+Na]- 881.932	15	1.001484422	-0.024637051	0.982199078									
M903.3305T0.8_2	M903T1.1	903.3304645	903.3283469	903.3320288	0.803704507	0.790063394	0.807527064	40	40	0		[M-H-H20]- 922.357	18	Inf	-63.91815129	0									
M903.3526T0.2_2	M903T0.2	903.3526286	903.3498862	903.3556404	0.17188587	0.157456532	0.172916667	42	40	2		[M+Cl]- 868.389	15	1.118965258	3.296890241	0.048104392									
M903.4898T24.7	M903T25.2	903.4897732	903.4849421	903.4928344	24.68727944	24.67505856	24.69964225	8	6	2	[603][M+1]-		805	1.028518274	0.175013997	0.876524288									
M903.8303T0.8_1	M904T1	903.8302579	903.8279679	903.8320977	0.801205773	0.789518977	0.806769972	31	31	0		[M-H-NH3]- 921.857	18	85.85720705	-66.70939804	0									
M903.8517T0.2	M904T0	903.8517269	903.8484215	903.8568883	0.171461239	0.156139286	0.188536106	16	15	1		[M+Cl]- 868.873	15	1.186705975	0.872217655	0.471705529									
M903.8899T0.8_1	M904T1.1	903.8899413	903.8870851	903.8928487	0.789126049	0.783865406	0.803608954	23	23	0	[605][M]2-		18	Inf	-38.6129503	0									
M903.8976T0.2	M904T0.1	903.8976449	903.8930872	903.9001926	0.157597421	0.15615625	0.15913624	13	12	1	[604][M+1]-		15	1.133092436	0.906116673	0.455654513									
M904.3309T0.8_2	M904T1.2	904.3309022	904.3277136	904.3346239	0.804042531	0.792062787	0.809158059	32	32	0		[M-H-NH3]- 922.357	18	Inf	-51.77470739	0								4	
M904.39T0.8_2	M904T1.3	904.3900164	904.3891302	904.3941867	0.788855031	0.786051603	0.800404744	10	10	0	[605][M+1]2-		18	Inf	-30.39202478	0									
M904.5T24.7	M904T25	904.4999984	904.496948	904.5031275	24.68598591	24.6764616	24.69466329	17	15	2	[603][M+2]-		30	1.515582225	4.922131576	0.021059163									
M904.831T0.8	M905T1	904.8310234	904.8263596	904.8343056	0.805511258	0.800545501	0.809686627	13	13	0			667	55.10421836	-15.44266553	0									
M906.8401T0.8	M907T1	906.8400591	906.8382071	906.8425537	0.771950984	0.768509423	0.787151433	19	19	0			139	Inf	-32.33107165	0									
M908.8572T0.2	M909T0	908.8571755	908.8553713	908.8587625	0.157792215	0.156924573	0.159189286	10	10	0	[606][M]-	[M-H]- 909.868 [M-H-CH3]- 924.884	15	1.098076492	2.741839153	0.097457045									
M908.9342T0.8	M909T1	908.9341645	908.9315092	908.9368293	0.792077669	0.785697012	0.805108307	31	31	0		[M-H]- 909.935	18	Inf	-31.91788155	0								4	
M909.5501T24.7	M910T25	909.5501477	909.5466634	909.5524197	24.7381194	24.72580429	24.87365872	56	52	2	[607][M]-	[M+Cl+HCOOH]- 828.584 [M+Cl+NH3]- 857.56 [M-H+NH3]- 893.537	47	1.287518934	-2.334737766	0.131392201									
M909.8598T0.2_1	M910T0	909.8597746	909.8582358	909.8613686	0.157770833	0.156139286	0.171894333	13	13	0	[606][M+1]-		15	1.169357837	4.738576406	0.014161938									
M910.3603T0.2_2	M910T0.1	910.3603183	910.3577106	910.3645068	0.157636789	0.156139286	0.171577932	23	22	1	[606][M+2]2-		15	1.1529243	1.026098319	0.407745833									
M910.5527T24.7	M911T25	910.5527038	910.5497087	910.5574469	24.73923213	24.72707372	24.96079315	35	32	1	[607][M+1]-		47	1.388746154	-4.803408381	0.016937781									
M910.6188T14.7	M911T15	910.6187879	910.6157959	910.620574	14.68684178	14.6801217	14.69995662	25	25	0	[608][M]-		11	70.71569385	-4.749025565	1.70E-05									
M910.816T0.8_1	M911T1	910.816014	910.8138164	910.8173696	0.803993249	0.792077669	0.807539155	37	37	0		[M-H]- 911.823	18	148.9792609	-34.95717335	0								4	
M910.8979T0.8_1	M911T1.1	910.8978696	910.8964423	910.8992528	0.789680104	0.784662004	0.802782052	30	30	0	[609][M]2-		18	178.5539461	-29.64229829	0								4	
M911.3178T0.8_2	M911T1.2	911.3177766	911.314794	911.3200648	0.803727046	0.795178583	0.808760293	39	39	0		[M-H+NaCOOH]- 844.34 [M-H]- 912.328 [M-H-H20]- 930.343	18	Inf	-33.44351546	0								4	
M911.3992T0.8_2	M911T1.3	911.3991679	911.3970112	911.4009939	0.789233702	0.785469177	0.804091813	38	38	0	[609][M+1]2-		18	Inf	-28.60394776	0								4	
M911.5627T24.7	M912T25	911.5627284	911.5603069	911.566335	24.73824739	24.72928234	24.74869353	15	15	0	[607][M+2]-		47	1.743871885	-7.971374555	0.000475239									
M911.6217T14.7	M912T15	911.6216899	911.6200543	911.623646	14.68756375	14.68042533	14.6992223	14	14	0	[608][M+1]-		11	36.4883532	-4.755821403	1.66E-05									
M911.8169T0.8_1	M912T1	911.8169147	911.8138034	911.8190214	0.804091813	0.795178583	0.81438821	33	33	0	[610][M]2-		18	121.4035309	-30.20126761	0								4	
M911.8785T0.8_2	M912T1.1	911.8784808	911.8732433	911.8839973	0.801087462	0.786051603	0.805108307	10	10	0		[M-H]- 912.882	18	Inf	-43.74692432	0									
M911.8967T0.8_3	M912T1.2	911.8967292	911.8856145	911.8986358	0.799929152	0.786631436	0.804294175	8	8	0	[609][M+2]2-		668	Inf	-43.74135764	0									
M912.3192T0.8_4	M912T1.3	912.3191677	912.3137889	912.3218743	0.804417871	0.798023108	0.806968534	14	14	0	[610][M+1]2-		18	Inf	-28.52669388	0								4	
M912.5378T24.7	M913T25	912.5378128	912.5334552	912.5395606	24.72263403	24.7089822	24.73169248	7	6	1	[607][M+3]-		47	1.094905867	-0.761020096	0.509511084									
M912.8619T0.8	M913T1	912.8619324	912.8587515	912.8646748	0.801934978	0.786051603	0.805792441	39	39	0		[M+Cl+NH3]- 860.872 [M-H+NH3]- 896.854	18	49.05428863	-48.00371225	0									
M914.5473T24.7	M915T25	914.5473489	914.54086	914.5526834	24.71982721	24.70870803	24.7366721	21	20	1		[M+Cl+NaCOOH]- 811.586	116	1.06917363	0.993125243	0.393131544									
M915.5248T24.7	M916T25	915.5248182	915.5236464	915.529736	24.73680527	24.72639495	24.93408162	10	9	0			47	1.404805773	-9.036612364	4.65E-07									
M915.8653T0.2_1	M916T0	915.8652786	915.8633176	915.8673142	0.157614462	0.15615625	0.160069218	32	30	2		[M+Cl+HCOOH]- 834.875	15	1.217948247	6.720378325	0.009767448									
M916.3669T0.2_2	M916T0.1	916.3669019	916.3649048	916.3693756	0.157636789	0.156139286	0.15916578	33	31	2		[M+Cl+HCOOH]- 835.374	15	1.191293058	3.596015157	0.05391069									
M916.8654T0.2_1	M917T0	916.865426	916.8618004	916.8675117	0.157634146	0.156573843	0.171182292	20	20	0		[M+Cl]- 881.889 [M-H-CO2]- 961.856	15	1.167699679	1.609929752	0.240730745									
M916.91T0.2_2	M917T0.1	916.9099622	916.9092275	916.913058	0.157054048	0.156532237	0.160069218	7	5	2		[M+Cl]- 881.932	15	1.124839279	1.157065245	0.361560838									
M917.838T0.8	M918T1	917.8380484	917.8369189	917.8407747	0.785425922	0.780396163	0.789518977	15	15	0		[M-2H+Na]- 896.854	18	145.5106838	-38.5064944	0									
M918.5476T24.7	M919T25	918.547602	918.5456213	918.5495713	24.71894526	24.70364881	24.89248987	47	45	0			116	6.871008561	-11.0050502	2.66E-15									
M918.8052T0.8	M919T1	918.8052013	918.8033319	918.8066269	0.820731828	0.812586593	0.822849529	12	12	0	[611][M]-	[M+Cl]- 883.845	18	849.8125	-17.12576421	0									
M918.8848T0.8_1	M919T1.1	918.8848268	918.8826608	918.8873812	0.801037018	0.786051603	0.805511258	27	27	0			18	137.0394737	-35.45886881	0								4	
M919.3864T0.8_2	M919T1.2	919.3864236	919.3837879	919.3907844	0.798540123	0.784662004	0.805792441	26	26	0		[M-H+NH3]- 903.357	18	45.41676234	-24.87881598	7.11E-15								4	
M919.5517T24.7	M920T25	919.5516563	919.548752	919.557004	24.7203337	24.69771177	24.92466624	48	44	0		[2M-H+Cl]2- 902.556	47	5.248149251	-8.631124836	2.00E-07									
M919.8044T0.8	M920T1	919.8044252	919.8024288	919.806853	0.821970663	0.801205773	0.83133674	12	12	0	[611][M+1]-		18	121.2480769	-15.33601641	0									
M919.8867T0.8	M920T1.1	919.886687	919.881002	919.8881442	0.803870433	0.789102865	0.805065442	9	9	0			18	Inf	-35.46475788	0									
M920.5613T24.7	M921T25	920.5613018	920.5565107	920.564734	24.71829775	24.70183016	24.88276919	45	42	2		[M+Cl]- 885.579	116	1.444230769	-1.588446017	0.238868739									
M920.8486T0.8_1	M921T1	920.8486163	920.8464081	920.8514307	0.803103457	0.789208029	0.806545606	34	34	0		[M-H]- 921.857	18	302.4972527	-35.41692888	0									
M921.3512T0.8_2	M921T1.1	921.3512411	921.3469063	921.3543666	0.802597569	0.789126049	0.806974998	34	34	0		[M-H]- 922.357	18	Inf	-39.59861143	0									
M921.5664T24.7	M922T25	921.5664389	921.5626514	921.5696127	24.72090417	24.69912937	24.8706324	38	35	1			959	1.006896305	0.025544033	0.981780062									
M921.8515T0.8	M922T1	921.8514515	921.8494326	921.8520866	0.803553415	0.792077669	0.809686627	6	6	0			18	Inf	-13.86892935	0									
M922.5788T24.7	M923T25	922.5788497	922.5763269	922.5816536	24.71554125	24.69992107	24.88844455	50	46	3	[612][M]-		1609	1.109085364	1.375612544	0.209788139									
M922.6215T24.8	M923T25.1	922.6215064	922.6178892	922.6234236	24.80914358	24.8031785	24.82518281	16	13	3			101	1.123233024	-1.757937661	0.189038679									
M922.8179T0.8	M923T1	922.8179051	922.8138616	922.8198502	0.774281335	0.770289039	0.785697012	18	18	0			1828	52.05818289	-29.4801603	0								4	
M922.8733T0.2_1	M923T0	922.8733295	922.8707123	922.8745235	0.157890502	0.15615625	0.15916578	18	17	1		[3M-H+Cl]2- 603.921	15	1.207214993	2.790442932	0.099488517									
M923.3744T0.2_2	M923T0.1	923.3744377	923.3723279	923.377519	0.157286875	0.156139286	0.160069218	19	19	0			15	1.256446302	3.776837417	0.05094167									
M923.5827T24.7_1	M924T25	923.5826927	923.5791848	923.5852174	24.71455963	24.69217029	24.88038032	48	44	3	[612][M+1]-		116	1.058530368	0.54090506	0.622351603									
M923.6429T24.7_2	M924T25.1	923.6428704	923.6426051	923.647567	24.72170287	24.71982721	24.72618173	3	2	1		[M+Cl]- 888.679	47	1.080087634	-0.323567764	0.774174289									
M923.8204T0.8	M924T1	923.8204239	923.8188201	923.821353	0.815143878	0.801037018	0.827315531	9	9	0		[M-2H+Na]- 902.849	18	176.6942847	-14.80391694	0									
M923.8749T0.2	M924T0	923.8749341	923.8707071	923.8761271	0.157631504	0.156532237	0.158607037	7	7	0		[M-H]- 924.884	15	1.063461182	0.566259526	0.622390954									
M924.5931T24.7	M925T25	924.5931147	924.5863437	924.5968257	24.71453826	24.70260643	24.72882405	54	51	3	[612][M+2]-		116	1.207008739	1.799616695	0.188805587									
M924.6185T24.8	M925T25.1	924.61846	924.6144646	924.6202002	24.80804677	24.80291593	24.82202272	9	9	0		[M+Cl+CF3COOH]- 755.665 [M-H+CF3COOH]- 791.643	101	1.23176474	3.236808414	0.068935265									
M925.5064T24.7	M926T25	925.5064146	925.5031549	925.5082537	24.73903174	24.7273702	24.92982152	42	39	2	[613][M]-	[M-H]- 926.514	47	1.128529637	-2.008010455	0.089242433									
M925.5977T24.7_1	M926T25.1	925.5976926	925.593543	925.6024427	24.71257593	24.69912937	24.74364138	21	19	2	[612][M+3]-		116	1.073495403	0.91661759	0.413462403									
M925.663T24.7_2	M926T25.2	925.6630155	925.6592284	925.6663127	24.72183791	24.70856903	24.90387725	51	47	3	[614][M]-	[M+Cl+NaCOOH]- 822.706 [M-H+NaCOOH]- 858.683 [M+Cl]- 890.694 [M-H]- 926.67	47	1.128466693	1.042489675	0.388829836									
M925.8262T0.8_1	M926T1	925.8261542	925.8230563	925.828631	0.786219176	0.776486258	0.792077669	26	26	0	[615][M]2-		18	87.9493007	-31.60103734	0									
M926.3275T0.8_2	M926T1.1	926.3274963	926.3248919	926.329763	0.783945136	0.777749943	0.788191086	8	8	0	[615][M+1]2-		18	Inf	-31.81598074	0								4	
M926.5093T24.7	M927T25	926.5093417	926.5054116	926.5116124	24.73781142	24.72882405	24.74518782	28	26	2	[613][M+1]-		47	1.202153846	-2.860405807	0.033877819									
M926.6109T24.8	M927T25.1	926.6109257	926.6090075	926.6124281	24.80269109	24.72118782	24.81109659	6	4	1		[2M-2H+Na]- 452.825	101	1.086855308	0.532202324	0.645010663									
M926.6663T24.7	M927T25.2	926.6662955	926.6629803	926.6706764	24.72441141	24.70779585	24.8535031	43	39	3	[614][M+1]-		47	1.148024603	2.114811725	0.09798951									
M926.8728T0.8	M927T1	926.8728234	926.8701313	926.8778354	0.799225516	0.786302817	0.818654439	16	16	0			18	16.65847578	-20.04486083	3.41E-09									
M927.5198T24.7	M928T25	927.5198169	927.5167488	927.5237751	24.73753338	24.72639495	24.74702508	31	30	1	[613][M+2]-		47	1.292046744	-8.258716115	1.25E-08									
M927.6745T24.7	M928T25.1	927.674507	927.6731063	927.6786233	24.71647142	24.714529	24.72722582	6	6	0		[M+Cl+HCOOH]- 846.685	116	1.216224731	-1.854530206	0.169657522									
M928.5066T24.7	M929T25	928.5065601	928.5019747	928.509165	24.6926191	24.67605485	24.70478333	29	26	3			819	1.123343977	1.138233818	0.346357554									
M928.5222T24.7_1	M929T25.1	928.5221991	928.5181545	928.5259154	24.73358538	24.72335749	24.74274426	6	6	0	[613][M+3]-		47	1.058609193	-0.629962752	0.582994121									
M928.8341T24.7_2	M929T25.2	928.8340583	928.8307735	928.838698	24.74101502	24.54918467	24.74447809	15	13	0		[M+Cl+NaCOOH]- 825.876	47	1.04948354	-0.983821273	0.379034848									
M928.8352T0.2_1	M929T0	928.8351988	928.8333486	928.8366172	0.171882624	0.164375	0.172916667	55	52	3			15	1.044436108	-3.309826802	0.069907992									
M928.8354T0.8_1	M929T1	928.8354306	928.8338365	928.8366786	0.804667148	0.789126049	0.806769972	21	21	0		[M-H+HCOOH]- 883.845	18	891.7641803	-123.0954654	0									
M929.3372T0.2_2	M929T0.1	929.337226	929.3352157	929.3385776	0.171858333	0.157456532	0.172916667	53	50	3		[M+Cl+CF3COOH]- 760.376 [M-H+NaCOOH]- 862.361	15	1.04584925	-1.088160608	0.386924558									
M929.3373T0.8_2	M929T1.1	929.3372578	929.3352185	929.3390093	0.803496623	0.789126049	0.806769972	32	32	0		[M+Cl+CF3COOH]- 760.375 [M-H]- 930.343	18	900.2192308	-82.92416271	0									
M929.5083T24.7	M930T25	929.5083295	929.505759	929.5112269	24.6984642	24.68559844	24.71006385	6	5	1		[M-H+CF3COOH]- 796.53	116	2.193129647	-9.472091963	3.72E-08									
M929.5363T24.7	M930T25.1	929.5363386	929.5327086	929.5394277	24.73824739	24.72928234	24.74850042	23	23	0	[613][M+4]-		47	2.180855738	-14.66684292	0									
M929.8379T0.8_1	M930T1	929.8379075	929.8360553	929.8394512	0.804480662	0.792077669	0.806769972	20	20	0	[617][M]2-		18	374.7110656	-91.68697588	0									
M929.8382T0.2_1	M930T0	929.8382043	929.8360164	929.8397782	0.171882624	0.164375	0.172916667	55	52	3	[616][M]2-		15	1.081721743	-7.269168762	0.002539306									
M930.3394T0.8_2	M930T1.1	930.3393698	930.336201	930.3421493	0.803175218	0.791450533	0.806769972	32	32	0	[617][M+1]2-		18	176.6322115	-51.81991617	0									
M930.3396T0.2_2	M930T0.1	930.3395533	930.3379088	930.34189	0.171619015	0.156905208	0.172582609	36	34	2	[616][M+1]2-		15	1.016517862	0.532881221	0.633396993									
M930.3822T0.2	M930T0.2	930.3822175	930.3768383	930.3867696	0.156946562	0.156575231	0.158607037	10	8	2		[M-H-H20]- 949.392	15	1.026513233	0.278901978	0.803858827									
M930.425T0.2_3	M930T0.3	930.4250241	930.4209995	930.4303584	0.172216026	0.157770833	0.172916667	3	2	1	[618][M]2-		604	1.116530106	-0.444840454	0.698843775									
M930.5183T24.7	M931T25	930.5182691	930.5133644	930.5225101	24.69027423	24.67607857	24.70652755	29	26	3		[M+Cl+NaCOOH]- 827.564 [M-H+NaCOOH]- 863.541	30	1.151896826	2.562669705	0.067919635									
M930.5392T24.7	M931T25.1	930.5392234	930.5368429	930.5448551	24.73462417	24.72639495	24.74847622	14	14	0			960	1.093659331	-1.517480695	0.202614334									
M930.8391T0.8	M931T1	930.8391445	930.837707	930.8423569	0.803870433	0.788665738	0.806769972	31	31	0	[617][M+2]2-		18	125.3255353	-77.9125107	0									
M930.8396T0.2	M931T0	930.8396393	930.8376585	930.8413736	0.171889116	0.158093902	0.172916667	55	52	3	[616][M+2]2-		15	1.091453476	-7.088753233	0.000686978									
M930.9272T0.2	M931T0.1	930.9271539	930.9230225	930.9341028	0.157083333	0.156139286	0.158640341	6	6	0	[618][M+1]2-		15	1.183535429	2.694617803	0.079916482									
M931.5209T24.7	M932T25	931.5208819	931.5147822	931.5240017	24.73154695	24.6936533	24.92982152	51	47	3		[M-H+CF3COOH]- 798.546	47	1.131972678	-1.483997865	0.24508841									
M931.8424T0.2	M932T0	931.8424109	931.8382573	931.8453506	0.171925617	0.156536184	0.189326948	32	31	1	[616][M+3]2-		15	1.015811695	-0.429850878	0.693064073									
M932.5233T24.7	M933T25	932.5232617	932.5178743	932.5293207	24.72707372	24.68501987	24.85282328	35	25	1			47	1.122754185	0.660428544	0.574651577									
M933.5331T24.7	M934T25	933.5331483	933.5308953	933.5376671	24.7412799	24.73154695	24.74847622	7	7	0		[2M-H+Cl]2- 916.555	47	1.357908384	-3.991640219	0.013778725									
M933.813T0.8	M934T1	933.8129768	933.8090742	933.8158318	0.787476083	0.780421339	0.804667148	28	28	0		[M-2H+K]- 896.854	18	33.10714286	-33.68044204	0								4	
M933.8134T0.2	M934T0	933.8133783	933.8124199	933.8174339	0.205789241	0.184935891	0.206696094	7	7	0			2271	1.133032939	2.536007385	0.076682365									
M935.8434T0.2_1	M936T0	935.8434142	935.84152	935.8448122	0.171882624	0.164375	0.172916667	55	52	3		[M-H+NaCOOH]- 868.873	15	1.031315535	3.271050558	0.03755965									
M936.3451T0.2_2	M936T0.1	936.3451391	936.3429102	936.346837	0.171882624	0.164375	0.172916667	55	52	3		[M-H-COCH2]- 979.359	15	1.056576053	-1.860713435	0.185839797									
M936.8225T0.8_1	M937T1	936.8225265	936.8201665	936.8240084	0.803993249	0.792062787	0.807527064	31	31	0			18	1080.957542	-78.63230191	0								4	
M936.8458T0.2_1	M937T0	936.8457586	936.843004	936.8485343	0.171889116	0.164375	0.172916667	53	51	2		[M+Cl]- 901.876	15	1.065008265	2.863006291	0.062227885									
M937.0719T24.7	M937T25	937.0718867	937.0675493	937.0764526	24.72058897	24.48859624	24.7338097	55	38	0		[M+Cl+NaCOOH]- 834.115 [M-H+NaCOOH]- 870.091	47	2.509343251	-16.23470847	9.08E-07									
M937.3243T0.8_2	M937T1.1	937.3242556	937.3221388	937.3260399	0.803195503	0.790063394	0.806769972	32	32	0			18	244.3638664	-75.60746405	0									
M937.3464T0.2_2	M937T0.1	937.3464035	937.34323	937.3494531	0.171879547	0.156536184	0.172916667	40	38	2			15	1.002244224	0.055571966	0.959528686									
M937.8242T0.8_1	M938T1	937.8242129	937.8221706	937.8258919	0.803727046	0.790349389	0.806974998	41	41	0		[M+Cl]- 902.849 [M-2H+Na]- 916.855	18	363.7122378	-67.40719143	0								4	
M937.8469T0.2	M938T0	937.8469237	937.8392377	937.8497136	0.171621667	0.158613519	0.188592597	23	23	0		[M+Cl+NaCOOH]- 834.875 [M+Cl]- 902.866	15	1.101340817	1.80775237	0.170317859									
M937.8839T0.8_1	M938T1.1	937.8838766	937.8807207	937.8868852	0.790063394	0.783865406	0.803608954	31	31	0	[619][M]2-		18	111.3106509	-37.68274211	0									
M938.3256T0.8_2	M938T1.2	938.3256207	938.3234008	938.3272022	0.803195503	0.790349389	0.812586593	20	20	0		[M+Cl]- 903.357	18	Inf	-56.46555847	0									
M938.3861T0.8_2	M938T1.3	938.386073	938.3814792	938.3892122	0.789518977	0.786051603	0.801934978	11	11	0	[619][M+1]2-		18	Inf	-30.96345574	0									
M938.5358T24.7	M939T25	938.5358219	938.5341962	938.5391413	24.72118782	24.70870803	24.87664316	47	43	3	[620][M]-		961	1.299207431	1.168030535	0.343252575									
M938.7906T0.2	M939T0	938.7905735	938.7879132	938.7935163	0.22249492	0.12348435	0.227690656	32	28	3		[M+Cl+NaCOOH]- 835.834 [M-H+NaCOOH]- 871.81	147	1.271935126	4.772731965	0.016090055									
M938.8249T0.8	M939T1	938.8248572	938.8232787	938.8260435	0.802369307	0.797426486	0.806974998	6	6	0		[2M-H]- 469.906	18	16.11206897	-16.04278479	0									
