variableMetadata	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	hmdb_id	id_comment	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag
M792.0885T9.71_4	c18acquity			4					M792T10.3	792.0885	582.87078		[M+H-CO]+ 819.068	68	NA	
M792.2553T9.71_5	c18acquity			4					M792T10.4	792.2553	582.81288	[2392][M+2]3+		68	NA	
M792.4266T10.03	c18acquity			4					M792T10.5	792.4266	601.5078	[2394][M]3+		92	NA	
M792.58T9.26_1	c18acquity								M793T9	792.58	555.51948			4851	NA	
M792.5941T10.02_1	c18acquity			4					M793T10	792.5941	601.4694			3340	NA	
M792.7617T10.03	c18acquity			4					M793T10.1	792.7617	601.5306	[2394][M+1]3+		92	NA	
M792.781T9.26_2	c18acquity								M793T9.1	792.781	555.76368	[2395][M]+	[M+H]+ 791.771	166	NA	
M792.8644T0.8	c18acquity								M793T1	792.8644	48.199704	[2393][M+1]+		1281	NA	
M792.8953T14.6	c18acquity			4					M793T15	792.8953	875.8992	[2397][M]2+		76	NA	
M792.928T10.02_2	c18acquity			4					M793T10.2	792.928	601.3998			3341	NA	
M792.9809T9.27_3	c18acquity			4					M793T9.2	792.9809	556.37454		[M+H]+ 791.975	166	NA	
M793.0944T10.02_3	c18acquity			4					M793T10.3	793.0944	601.4418	[2394][M+2]3+		3342	NA	
M793.3819T9.27_5	c18acquity								M793T9.4	793.3819	556.11054			4852	NA	
M793.3964T14.61	c18acquity			4					M793T15.2	793.3964	876.5148	[2397][M+1]2+		76	NA	
M793.5149T0.8	c18acquity								M794T1	793.5149	48.273066			1331	NA	
M793.5832T9.26_1	c18acquity			4					M794T9	793.5832	555.63774		[M+K]+ 754.622	166	NA	
M794.0214T15.6	c18acquity								M794T16	794.0214	936.1134		[3M+H+Na]2+ 521.346	11	NA	
M794.5232T15.6_1	c18acquity								M795T16	794.5232	936.1512			11	NA	
M794.8144T0.82_1	c18acquity								M795T1	794.8144	49.233978		[M+K+HCOOH]+ 709.843	21	NA	
M794.8945T0.8_1	c18acquity			4					M795T1.1	794.8945	48.23931		[M+K+NaCOOH]+ 687.946	21	NA	
M794.9971T9.17_1	c18acquity								M795T9.1	794.9971	550.45206			78	NA	
M795.0141T0.89	c18acquity								M795T1.2	795.0141	53.450682	[2405][M]+	[M+K]+ 756.054	7	NA	
M795.0237T15.6_2	c18acquity								M795T16.1	795.0237	936.1296		[M+Na]+ 772.03	11	NA	
M795.0931T9.85_1	c18acquity								M795T10	795.0931	591.03858	[2406][M]3+		68	NA	
M795.1194T14.49	c18acquity								M795T14	795.1194	869.3244	[2402][M+1]+		35	NA	
M795.198T9.17_2	c18acquity								M795T9.2	795.198	550.27926			78	NA	
M795.2607T9.86_2	c18acquity								M795T10.1	795.2607	591.432	[2407][M]3+		68	NA	
M795.3144T0.82_2	c18acquity								M795T1.3	795.3144	49.242276		[M+H-CH3]+ 809.33	21	NA	
M795.3956T0.8_2	c18acquity			4					M795T1.4	795.3956	48.258864			1332	NA	
M795.3975T9.17_3	c18acquity								M795T9.3	795.3975	550.35534		[M+H]+ 794.391	78	NA	
M795.4711T15.2	c18acquity								M795T15	795.4711	912.2298	[2408][M]+		3	NA	
M795.5962T9.18	c18acquity								M796T9	795.5962	550.50276			78	NA	
M795.5964T9.86	c18acquity								M796T10	795.5964	591.48894	[2407][M+1]3+		2890	NA	
M795.6277T9.9_1	c18acquity								M796T10.1	795.6277	594.19002		[M+Na]+ 772.644	68	NA	
M795.786T9.91	c18acquity								M796T10.4	795.786	594.5382			439	NA	
M795.8939T0.8	c18acquity			4					M796T1.1	795.8939	48.221532		[M+K]+ 756.932	21	NA	
M795.9726T15.2_1	c18acquity								M796T15	795.9726	912.1818		[M+K+NH3]+ 739.989	3	NA	
M796.0149T0.89	c18acquity								M796T1.2	796.0149	53.39202	[2405][M+1]+		7	NA	
M796.4746T15.21_2	c18acquity								M796T15.1	796.4746	912.3942	[2408][M+1]+		3	NA	
M796.7743T9.88	c18acquity			4					M797T10.1	796.7743	592.63368			2892	NA	
M796.8013T8.45_1	c18acquity								M797T8	796.8013	507.16698	[2410][M]2+	[3M+2H]2+ 530.53	226	NA	
M796.858T0.81_1	c18acquity								M797T1	796.858	48.321096	[2411][M]+	[M+Na+NH3]+ 756.848	21	NA	
M796.9403T9.87_2	c18acquity								M797T10.2	796.9403	592.46544	[2409][M+1]3+		68	NA	
M796.9746T15.21_1	c18acquity								M797T15	796.9746	912.324			3	NA	
M797.0114T0.89	c18acquity								M797T1.1	797.0114	53.529714	[2405][M+2]+		7	NA	
M797.3028T8.45_2	c18acquity								M797T8.1	797.3028	507.11886	[2410][M+1]2+		5796	NA	
M797.3601T0.8_2	c18acquity								M797T1.2	797.3601	48.299586			1333	NA	
M797.4079T9.42	c18acquity								M797T9	797.4079	565.341			7627	NA	
M797.4401T14.68	c18acquity			4					M797T15.1	797.4401	880.6992	[2412][M]2+		8	NA	
M797.476T15.21_2	c18acquity								M797T15.2	797.476	912.3306	[2408][M+2]+		3	NA	
M797.6085T9.42_1	c18acquity								M798T9	797.6085	565.16376			7628	NA	
M797.8087T9.42_2	c18acquity								M798T9.1	797.8087	565.1526			344	NA	
M797.8615T0.8_1	c18acquity								M798T1	797.8615	48.228162	[2411][M+1]+		21	NA	
M797.9755T15.21_1	c18acquity								M798T15.1	797.9755	912.4392			3	NA	
M798.0137T0.89	c18acquity								M798T1.1	798.0137	53.427336	[2405][M+3]+		7	NA	
M798.1172T14.49	c18acquity			4					M798T14	798.1172	869.5314	[2402][M+4]+		35	NA	
M798.4231T15.26	c18acquity								M798T15.2	798.4231	915.5112	[2414][M]2+		137	NA	
M798.4757T15.21_2	c18acquity								M798T15.3	798.4757	912.4302	[2408][M+3]+		3	NA	
M798.4846T15.36	c18acquity			4					M798T15.4	798.4846	921.6828	[2415][M]2+		42	NA	
M798.9242T15.26_1	c18acquity								M799T15	798.9242	915.6246	[2414][M+1]2+		137	NA	
M798.9434T14.68_1	c18acquity			4					M799T15.1	798.9434	880.8702	[2416][M]2+		8	NA	
M798.9752T15.21_1	c18acquity			4					M799T15.2	798.9752	912.3576		[M+H]+ 797.964	3	NA	
M798.9799T14.7_1	c18acquity			4					M799T15.3	798.9799	881.724		[3M+H+K]2+ 519.329	8	NA	
M798.9817T15.36	c18acquity								M799T15.4	798.9817	921.39	[2415][M+1]2+		42	NA	
M799.0083T0.89	c18acquity								M799T1.1	799.0083	53.469366	[2405][M+4]+		7	NA	
M799.0184T12.76	c18acquity								M799T13	799.0184	765.429	[2413][M+1]+		36	NA	
M799.1751T0.81_2	c18acquity								M799T1.2	799.1751	48.399678	[2411][M+3]3+		21	NA	
M799.4444T14.68_2	c18acquity			4					M799T15.6	799.4444	880.746	[2416][M+1]2+		8	NA	
M799.4745T15.21_2	c18acquity								M799T15.7	799.4745	912.4386	[2408][M+4]+		3	NA	
M799.4812T14.7_2	c18acquity			4					M799T15.8	799.4812	881.7096		[2M+H+K]2+ 779.497	8	NA	
M799.8764T0.82	c18acquity			4					M800T1.1	799.8764	48.990048	[2411][M+3]+		21	NA	
M799.9258T15.26_1	c18acquity								M800T15	799.9258	915.6444	[2414][M+3]2+		137	NA	
M799.9813T15.22	c18acquity								M800T15.2	799.9813	913.2252			3	NA	
M799.9831T14.7	c18acquity								M800T15.1	799.9831	881.7636			8	NA	
M801.4273T15.26_2	c18acquity								M801T15.1	801.4273	915.6204			4410	NA	
M801.587T10.47_1	c18acquity			4					M802T10	801.587	628.0842		[M+K]+ 762.619	110	NA	
M801.6121T9.75	c18acquity			4					M802T10.1	801.6121	585.01056		[M+K]+ 762.642	68	NA	
M801.7545T10.47_2	c18acquity			4					M802T10.2	801.7545	628.1118	[2420][M+1]3+		110	NA	
M801.8364T0.79_1	c18acquity								M802T1	801.8364	47.270034	[2421][M]2+		176	NA	
M801.9221T10.47_3	c18acquity			4					M802T10.3	801.9221	628.1586		[M+H]+ 800.914	110	NA	
M801.9254T15.26	c18acquity								M802T15	801.9254	915.663			4411	NA	
M801.9879T14.7	c18acquity								M802T15.1	801.9879	882.1962	[2422][M]2+	[3M+2Na]2+ 519.329	8	NA	
M802.0045T15.6	c18acquity			4					M802T16	802.0045	936.1896	[2423][M]2+	[3M+H+K]2+ 521.346	11	NA	
M802.0888T10.47_4	c18acquity			4					M802T10.4	802.0888	628.161	[2420][M+2]3+		110	NA	
M802.3373T0.79_2	c18acquity								M802T1.1	802.3373	47.227416	[2421][M+1]2+		176	NA	
M802.4892T14.71	c18acquity								M802T15.2	802.4892	882.573	[2422][M+1]2+		945	NA	
M802.5062T15.6	c18acquity								M803T16	802.5062	936.1152	[2423][M+1]2+		11	NA	
M802.8315T10.29_1	c18acquity								M803T10.4	802.8315	617.3502			8874	NA	
M802.8346T0.79_1	c18acquity								M803T1.1	802.8346	47.149608	[2421][M+2]2+		176	NA	
M802.8762T9.73_2	c18acquity								M803T10.6	802.8762	583.59774			68	NA	
M802.8843T0.8	c18acquity								M803T1.2	802.8843	47.991906	[2427][M]+	[M+H-COCH2]+ 843.899	176	NA	
M802.9955T14.71_1	c18acquity								M803T15	802.9955	882.8076			8	NA	
M803.0323T10.29_2	c18acquity			4					M803T10.7	803.0323	617.1588			8875	NA	
M803.0584T10.15	c18acquity								M803T10.10	803.0584	609.1584			9075	NA	
M803.1184T10.14_1	c18acquity								M803T10.11	803.1184	608.1012			8984	NA	
M803.1767T10.13_2	c18acquity								M803T10.12	803.1767	607.752			9010	NA	
M803.2346T10.29_3	c18acquity			4					M803T10.16	803.2346	617.4222			8876	NA	
M803.2357T10.12_1	c18acquity								M803T10.15	803.2357	607.407			9011	NA	
M803.2944T10.13_3	c18acquity								M803T10.17	803.2944	607.6272			9012	NA	
M803.3541T10.14_4	c18acquity								M803T10.18	803.3541	608.2308			509	NA	
M803.3777T9.53_6	c18acquity								M803T10.19	803.3777	571.76994		[M+H]+ 802.365	68	NA	
M803.4125T10.14_5	c18acquity								M803T10.20	803.4125	608.1984			8985	NA	
M803.4715T10.12_2	c18acquity								M803T10.21	803.4715	607.4952			8986	NA	
M803.5314T10.11_1	c18acquity								M804T10	803.5314	606.8286			9013	NA	
M803.5908T10.12_2	c18acquity								M804T10.2	803.5908	607.1502			9014	NA	
M803.6471T10.14_1	c18acquity								M804T10.3	803.6471	608.6532			9076	NA	
M803.7084T10.14_2	c18acquity								M804T10.4	803.7084	608.5308			9015	NA	
M803.8307T10.28	c18acquity								M804T10.5	803.8307	617.0292			8877	NA	
M803.8845T0.79_1	c18acquity								M804T1	803.8845	47.26656	[2427][M+1]+		176	NA	
M803.9994T14.71	c18acquity								M804T15	803.9994	882.9			8	NA	
M804.9678T0.8_3	c18acquity			4					M805T1.2	804.9678	47.991906	[2428][M+2]+		176	NA	
M805.3469T0.81_4	c18acquity								M805T1.3	805.3469	48.33291		[M+Na]+ 782.361	21	NA	
M805.4642T14.7	c18acquity			4					M805T15	805.4642	881.859	[2430][M]2+	[3M+Na+K]2+ 516.323	8	NA	
M805.8475T0.81_1	c18acquity								M806T1	805.8475	48.364794			21	NA	
M805.9658T14.7_1	c18acquity			4					M806T15.2	805.9658	881.9796	[2430][M+1]2+		8	NA	
M806.0159T15.6_2	c18acquity								M806T16.1	806.0159	936.1152			11	NA	
M806.3489T0.8_2	c18acquity								M806T1.1	806.3489	48.288942		[M+Na+NaCOOH]+ 715.372	21	NA	
M806.5686T13.99	c18acquity								M807T14	806.5686	839.3904			118	NA	
M807.1136T9.82_4	c18acquity			4					M807T10.3	807.1136	588.95874			68	NA	
M807.143T12.74	c18acquity								M807T13	807.143	764.2638		[M+K]+ 768.177	36	NA	
M807.5732T13.49	c18acquity								M808T13	807.5732	809.3448			3904	NA	
M807.8209T10.19_1	c18acquity								M808T10	807.8209	611.541			7481	NA	
M807.8813T10.19_1	c18acquity								M808T10.1	807.8813	611.241			7467	NA	
M807.9387T10.19_2	c18acquity								M808T10.2	807.9387	611.6946			7482	NA	
M807.9987T10.19_2	c18acquity			4					M808T10.3	807.9987	611.4888			340	NA	
M808.0566T10.18_3	c18acquity								M808T10.5	808.0566	610.9242			7483	NA	
M808.116T10.19_3	c18acquity								M808T10.6	808.116	611.5524			7484	NA	
M808.293T10.19_6	c18acquity								M808T10.10	808.293	611.352			7487	NA	
M808.42T9.22	c18acquity			4					M808T9	808.42	553.35006			8000	NA	
M808.4385T9.56_3	c18acquity								M808T10.12	808.4385	573.6372		[M+K+NH3]+ 752.447 [M+H+HCOOH]+ 761.429	68	NA	
M808.6418T9.55	c18acquity								M809T10	808.6418	573.117		[M+H-CO2]+ 851.63	68	NA	
M809.4876T15.6	c18acquity								M809T16	809.4876	936.1296	[2440][M]+		11	NA	
M809.7605T10.21_1	c18acquity			4					M810T10	809.7605	612.3408			7489	NA	
M809.8232T0.79_1	c18acquity			4					M810T1	809.8232	47.48238	[2441][M]2+		176	NA	
M809.9371T10.21_2	c18acquity			4					M810T10.3	809.9371	612.8346			7491	NA	
M809.9668T14.7_1	c18acquity			4					M810T15	809.9668	881.7594	[2438][M+2]+		8	NA	
M809.9963T10.21_3	c18acquity			4					M810T10.4	809.9963	612.753			7453	NA	
M810.0568T10.21_3	c18acquity			4					M810T10.5	810.0568	612.4032			7455	NA	
M810.1136T10.22_4	c18acquity			4					M810T10.6	810.1136	613.3596			8235	NA	
M810.2945T10.08_2	c18acquity			4					M810T10.8	810.2945	605.0016			8791	NA	
M810.3246T0.79_2	c18acquity								M810T1.1	810.3246	47.421978	[2441][M+1]2+		176	NA	
M810.3529T10.06_1	c18acquity			4					M810T10.9	810.3529	603.4518			3343	NA	
M810.3718T8.76_2	c18acquity								M810T9.2	810.3718	525.5427			3423	NA	
M810.4093T10.05_2	c18acquity			4					M810T10.10	810.4093	603.2538			92	NA	
M810.4669T14.7_2	c18acquity			4					M810T15.1	810.4669	881.772	[2432][M+4]+		8	NA	
M810.4729T10.09_3	c18acquity								M810T10.11	810.4729	605.1102			8792	NA	
M810.4904T15.6_2	c18acquity								M810T16.1	810.4904	936.1296	[2440][M+1]+		11	NA	
M810.5294T10.06	c18acquity								M811T10	810.5294	603.3966			3344	NA	
M810.6417T9.82_1	c18acquity			4					M811T10.1	810.6417	589.21734		[M+H-COCH2]+ 851.63	68	NA	
M810.8422T9.82_2	c18acquity			4					M811T10.2	810.8422	589.18182	[2443][M]+	[M+H-H20]+ 827.854	68	NA	
M810.9749T14.71_1	c18acquity								M811T15	810.9749	882.6744	[2438][M+3]+		8	NA	
M810.9911T15.6_1	c18acquity								M811T16	810.9911	936.1596		[M+K]+ 772.03	11	NA	
M811.0428T9.82_3	c18acquity			4					M811T10.3	811.0428	589.20222	[2444][M]+	[M+H-H20]+ 828.055	68	NA	
M811.2431T9.82_4	c18acquity			4					M811T10.4	811.2431	589.21872	[2445][M]+	[M+H-CO]+ 838.228	68	NA	
M811.4436T9.82_5	c18acquity			4					M811T10.5	811.4436	589.21872		[3M+3Na+K-H]3+ 775.81	68	NA	
M811.478T14.71_2	c18acquity								M811T15.1	811.478	882.7524		[3M+Na+K]2+ 520.337	8	NA	
M811.4925T15.6_2	c18acquity								M811T16.1	811.4925	936.1596	[2440][M+2]+		11	NA	
M811.644T9.82_1	c18acquity			4					M812T10	811.644	589.21872			68	NA	
M811.8439T9.82_2	c18acquity			4					M812T10.1	811.8439	589.21674	[2443][M+1]+		68	NA	
M811.9268T0.8	c18acquity								M812T1	811.9268	48.282912			21	NA	
M811.9789T14.72	c18acquity								M812T15	811.9789	882.9546	[2438][M+4]+		8	NA	
M811.9914T15.6_1	c18acquity								M812T16	811.9914	936.1362		[M+H-CO]+ 838.972	11	NA	
M812.245T9.82_4	c18acquity								M812T10.3	812.245	589.22484	[2445][M+1]+		68	NA	
M812.2735T8.5_2	c18acquity								M812T8	812.2735	509.78808			9209	NA	
M812.4013T8.62_3	c18acquity								M812T9.3	812.4013	517.40532	[2447][M+2]3+		8565	NA	
M812.4918T15.6_2	c18acquity								M812T16.1	812.4918	936.1326	[2440][M+3]+		11	NA	
M812.916T0.79	c18acquity								M813T1.1	812.916	47.307654		[2M+H]+ 405.946	176	NA	
M812.9923T15.6_1	c18acquity								M813T16	812.9923	936.1434		[3M+Na+K]2+ 521.346	11	NA	
M813.0467T12.76	c18acquity								M813T13	813.0467	765.396	[2451][M]+	[M+H]+ 812.04	36	NA	
M813.0796T9.48_4	c18acquity								M813T9.3	813.0796	568.74186	[2452][M]3+		380	NA	
M813.3337T0.81_2	c18acquity			4					M813T1.2	813.3337	48.47466		[M+K+NaCOOH]+ 706.382	21	NA	
M813.4138T9.48_6	c18acquity								M813T9.5	813.4138	568.6233	[2452][M+1]3+		7977	NA	
M813.4919T15.6_2	c18acquity								M813T16.1	813.4919	936.1914	[2440][M+4]+		11	NA	
M813.6622T7.73_1	c18acquity								M814T8	813.6622	463.86606	[2455][M]3+		7351	NA	
M813.8335T0.81_1	c18acquity			4					M814T1	813.8335	48.32466		[M+H-HCOOH]+ 858.825	21	NA	
M813.845T9.82_2	c18acquity								M814T10.1	813.845	589.1574	[2443][M+2]+		68	NA	
M813.8939T0.8_2	c18acquity								M814T1.1	813.8939	47.991906	[2456][M]+	[M+H-COCH2]+ 854.899	176	NA	
M813.9444T15.27	c18acquity								M814T15	813.9444	916.2414	[2454][M+1]2+		71	NA	
M813.9875T14.73_1	c18acquity								M814T15.1	813.9875	883.956	[2458][M]2+		206	NA	
M813.9909T15.6_1	c18acquity								M814T16	813.9909	936.1152			11	NA	
M813.9952T7.72	c18acquity								M814T8.1	813.9952	463.36596	[2455][M+1]3+		7351	NA	
M814.016T16.83	c18acquity			4					M814T17	814.016	1009.8252	[2459][M]2+		56	NA	
M814.0454T9.82_3	c18acquity								M814T10.2	814.0454	589.15896	[2444][M+2]+		68	NA	
M814.3348T0.8_3	c18acquity			4					M814T1.2	814.3348	48.284136			1334	NA	
M814.3959T0.79	c18acquity								M814T1.3	814.3959	47.279298		[M+K+NaCOOH]+ 707.444 [M+Na+NaCOOH]+ 723.418 [M+Na+HCOOH]+ 745.4	176	NA	
M814.4915T15.61_2	c18acquity								M814T16.1	814.4915	936.3276		[M+K]+ 775.515	11	NA	
M814.5176T16.83_1	c18acquity			4					M815T17	814.5176	1009.7088	[2459][M+1]2+		56	NA	
M814.9957T14.7_1	c18acquity								M815T15	814.9957	882.171		[M+Na]+ 792.003	8	NA	
M815.0164T16.83_2	c18acquity			4					M815T17.1	815.0164	1009.7364	[2459][M+2]2+		56	NA	
M815.02T12.76	c18acquity								M815T13	815.02	765.4344	[2460][M]+	[M+H]+ 814.011	36	NA	
M815.4972T14.7_2	c18acquity								M815T15.1	815.4972	881.9622			8	NA	
M815.5165T16.82	c18acquity			4					M816T17	815.5165	1009.2978	[2459][M+3]2+		56	NA	
M815.9502T15.28_1	c18acquity								M816T15	815.9502	916.6584		[M+K+NH3]+ 759.966	71	NA	
M815.9523T14.96	c18acquity								M816T15.1	815.9523	897.693	[2461][M]2+		28	NA	
M816.0222T12.76	c18acquity								M816T13	816.0222	765.4788	[2460][M+1]+		36	NA	
M816.1769T0.81	c18acquity			4					M816T1	816.1769	48.321096	[2462][M]3+		21	NA	
M816.4525T15.28_2	c18acquity								M816T15.3	816.4525	916.5444		[2M+3Na-H]2+ 782.464	71	NA	
M816.4526T14.96	c18acquity								M816T15.4	816.4526	897.4356	[2461][M+1]2+		28	NA	
M816.9522T15.28	c18acquity								M817T15	816.9522	916.6338		[M+K+NH3]+ 760.975	71	NA	
M817.4594T14.72	c18acquity								M817T15.1	817.4594	883.0824	[2466][M]2+	[2M+H+Na]2+ 805.456	8	NA	
M817.8454T0.79_1	c18acquity								M818T1.1	817.8454	47.194896	[2464][M+1]+		176	NA	
M817.8929T0.78_2	c18acquity								M818T1.2	817.8929	46.928172			383	NA	
M817.9601T14.72_1	c18acquity								M818T15	817.9601	882.9048	[2466][M+1]2+		8	NA	
M818.4626T14.71_2	c18acquity								M818T15.2	818.4626	882.804	[2470][M]+	[M+K]+ 779.497	8	NA	
M818.9384T0.8	c18acquity			4					M819T1	818.9384	48.18972			1335	NA	
M818.9642T14.71_1	c18acquity			4					M819T15	818.9642	882.8286		[M+H-CH3]+ 832.97	8	NA	
M819.4652T14.71_2	c18acquity								M819T15.2	819.4652	882.8286	[2470][M+1]+		8	NA	
M819.9661T14.71_1	c18acquity								M820T15.1	819.9661	882.8094	[2472][M]+	[M+H-CH2]+ 832.97	8	NA	
M820.1207T9.1_2	c18acquity			4					M820T9.2	820.1207	546.10578			4875	NA	
M820.2611T9.1_3	c18acquity								M820T9.3	820.2611	546.0357			4876	NA	
M820.4247T14.95	c18acquity								M820T15.3	820.4247	897.183	[2473][M]+	[M+K]+ 781.457	28	NA	
M820.4257T15.26_2	c18acquity								M820T15.4	820.4257	915.6426	[2474][M]+		4380	NA	
M820.4677T14.71_2	c18acquity								M820T15.5	820.4677	882.7986	[2470][M+2]+		8	NA	
M820.9273T15.26_1	c18acquity			4					M821T15	820.9273	915.6096			4414	NA	
M820.9471T10.12	c18acquity			4					M821T10.1	820.9471	607.437			8985	NA	
M820.967T14.71_1	c18acquity								M821T15.1	820.967	882.801	[2472][M+1]+		8	NA	
M820.9795T15.6	c18acquity								M821T16	820.9795	936.1296		[3M+2K]2+ 521.346	11	NA	
M821.037T0.91	c18acquity			4					M821T1.2	821.037	54.35274		[M+K]+ 782.074	13	NA	
M821.0616T10.14_2	c18acquity			4					M821T10.2	821.0616	608.1096			9017	NA	
M821.1181T10.13_3	c18acquity			4					M821T10.3	821.1181	607.5252			9018	NA	
M821.1805T10.13_4	c18acquity			4					M821T10.4	821.1805	607.5972			9019	NA	
M821.2402T10.13_5	c18acquity								M821T10.5	821.2402	607.5042			9020	NA	
M821.2968T10.13_6	c18acquity			4					M821T10.6	821.2968	607.614			9021	NA	
M821.3207T0.81	c18acquity			4					M821T1.3	821.3207	48.511242		[M+K]+ 782.361	21	NA	
M821.3579T10.13_7	c18acquity			4					M821T10.7	821.3579	607.6398			9022	NA	
M821.4029T0.8_3	c18acquity			4					M821T1.4	821.4029	48.258864		[M+Na+HCOOH]+ 752.416 [M+H]+ 820.403	21	NA	
M821.4164T10.13_8	c18acquity			4					M821T10.8	821.4164	607.872			9023	NA	
M821.4283T14.97	c18acquity								M821T15.2	821.4283	898.0008	[2473][M+1]+		28	NA	
M821.467T14.71_2	c18acquity								M821T15.4	821.467	882.8454	[2470][M+3]+		8	NA	
M821.475T10.13_9	c18acquity			4					M821T10.9	821.475	607.8096			509	NA	
M821.5364T10.14	c18acquity			4					M822T10	821.5364	608.4324			9024	NA	
M821.5948T10.17	c18acquity			4					M822T10.1	821.5948	610.14			9077	NA	
M821.6245T9.82_1	c18acquity								M822T10.2	821.6245	589.1682			2895	NA	
M821.6495T10.18	c18acquity			4					M822T10.3	821.6495	610.8396			7493	NA	
M821.7458T8.39_1	c18acquity								M822T8	821.7458	503.2758			3117	NA	
M821.7522T0.86	c18acquity			4					M822T1	821.7522	51.792096			909	NA	
M821.824T0.8_1	c18acquity			4					M822T1.1	821.824	48.28854	[2478][M]2+		21	NA	
M821.8272T9.82_2	c18acquity								M822T10.4	821.8272	589.16664			68	NA	
M821.8998T0.8_2	c18acquity								M822T1.2	821.8998	48.216366		[M+H-HCOOH]+ 866.898	21	NA	
M821.967T14.71_1	c18acquity								M822T15.2	821.967	882.7884	[2472][M+2]+		8	NA	
M822.1152T14.5	c18acquity								M822T15.3	822.1152	870.12			35	NA	
M822.1693T0.81_3	c18acquity								M822T1.3	822.1693	48.455514			21	NA	
M822.3816T0.8_6	c18acquity								M822T1.6	822.3816	48.013386			5042	NA	
M822.4292T14.95_2	c18acquity								M822T15.5	822.4292	897.0492	[2473][M+2]+		28	NA	
M822.4672T14.71_2	c18acquity								M822T15.6	822.4672	882.8118	[2470][M+4]+		8	NA	
M822.8649T0.8	c18acquity								M823T1	822.8649	48.292764	[2479][M]+	[M+H-HCOOH]+ 867.866	21	NA	
M822.9294T14.96	c18acquity								M823T15.1	822.9294	897.5352		[3M+H+K]2+ 535.3	28	NA	
M822.9302T15.26_1	c18acquity								M823T15	822.9302	915.6072			4416	NA	
M822.9896T15.57	c18acquity								M823T16	822.9896	934.0494		[3M+K]+ 261.336	181	NA	
M823.1531T9.53_1	c18acquity								M823T10.9	823.1531	571.74168			68	NA	
M823.2449T9.53_2	c18acquity								M823T10.11	823.2449	571.8297			68	NA	
M823.4291T14.95	c18acquity								M823T15.4	823.4291	897.1422	[2473][M+3]+		28	NA	
M823.4372T10.29	c18acquity								M823T10.12	823.4372	617.3712			8878	NA	
M823.4778T14.7	c18acquity								M823T15.5	823.4778	882.282		[M+H+NH3]+ 805.456	8	NA	
M823.6055T10.29	c18acquity								M824T10	823.6055	617.181			8879	NA	
M823.7588T9.82_1	c18acquity								M824T10.3	823.7588	589.43064			2896	NA	
M823.8248T9.82_2	c18acquity								M824T10.4	823.8248	589.11522		[3M+H+Na]2+ 541.208	68	NA	
M823.8683T0.81	c18acquity			4					M824T1	823.8683	48.308148	[2479][M+1]+		21	NA	
M823.8756T8.38	c18acquity								M824T8	823.8756	502.97172	[2480][M+1]+		79	NA	
M823.9301T14.95_1	c18acquity								M824T15.1	823.9301	897.1746			28	NA	
M823.9619T9.82_3	c18acquity			4					M824T10.6	823.9619	589.02672	[2481][M+1]3+		68	NA	
M823.9801T14.7	c18acquity								M824T15.2	823.9801	881.9538	[2472][M+4]+		8	NA	
M824.4308T14.96_2	c18acquity								M824T15.3	824.4308	897.4236	[2473][M+4]+		28	NA	
M824.4458T9.73_2	c18acquity			4					M824T10.8	824.4458	584.06664	[2483][M]+		68	NA	
M824.5969T7.75_1	c18acquity								M825T8	824.5969	465.05826			8619	NA	
M824.7796T7.76_3	c18acquity			4					M825T8.2	824.7796	465.4527			8621	NA	
M824.8449T9.8_1	c18acquity			4					M825T10.1	824.8449	588.19026			68	NA	
M824.8713T0.8_1	c18acquity			4					M825T1.1	824.8713	48.261666	[2479][M+2]+		21	NA	
M824.96T7.77_1	c18acquity								M825T8.4	824.96	465.95256			337	NA	
M825.0455T9.81_2	c18acquity			4					M825T10.2	825.0455	588.32442			68	NA	
